계열,판,쪽,표제목,header
광공업,1989,161,1. 시ㆍ도별 광ㆍ공업 총괄,"V. Mining and Manufacturing -159 ⏐ ※ 본표계수는 광• 공업 통계조사(센서스) 결과임 ※ Data are based on the Mining and Manufacturng Survey (Census). The ⏐ 산업상의 조사범위는 한국료준 산업분류에서 규정하는 광업과 제조인 Survey(Census) covers mdustries classifled to mming and manutac- ⏐ 이며 조사대상업체는 상기분류에서 정의하는 종업원수 5 인이상의 광 turing accordng to Korean Standard Industrial Classficaton and the ⏐ 업 및 제조업에 속하는 사업체임. mrung and manufacturing estabhshments wth frve or more workers. ⏐ 조사단위는 원칙적으로 사업체로 하였으며 사업체라함은 개개의 공 Estabhshment Is a umt of the Survey(Census). The term ""establish- ⏐ 작업장 사무소, 점조, 광산과 같이 경제활동을 영위하는 물리즈 ment'Is a unt engaging In Idustrral actvtles such as factory, work ⏐ 장소를 말함 shop office and mne. Employees are workers who are remunerated ⏐ 종업원을 말함 종업원이란 사업체에 상시 고용되어 있는 자와 임시종업원 및 기타 wages and salanes, whether they are permanent, temporary or casual ⏐ 생간대면 인전이를 제외한 식여행간자이국5 제 보조한 후유푸학 연간급여액은 봉급, daily workers and whether they work in factories or m therr home. Employeest remuneraton mchudes salarres, wages, bonuses, varous all- ⏐ 임 owances and subsidhes for lving. Producton costs refer to drect cha ⏐ 출하액은 완제품출하액, 폐품판매액, 수탁제조 및 수리수입액의 rges actually pard or payable for materals and servces corsumed Or"
광공업,1989,162,2. 산업 및 연도별 광ㆍ공업총괄,"160-V 광공업 ⏐ 2. 산업및 연도별광 공업총괄 ⏐ ※ 1표명문 참조 ⏐ 단위 금액 - 백 만원 ⏐ 총 계 광 업 Minng 제 ⏐ 음식료품및 섬유, 의복및 ⏐ 계 석탄 금 속 기 타 계 담 배 죽 ⏐ Textle, ⏐ Total Food, wearng ⏐ Sub-total Coal Metal ore Others Sub- total beverages apparel and ⏐ and tobacco leather ⏐ 사 업 체 수"
광공업,1990,157,1. 시ㆍ도별 광ㆍ공업 총괄,"V. Mining and Manutacturing -155 ⏐ 1. 3•게 삶•T* # ⏐ Summary of M ining and Manufacturing by Province ⏐ ※주초있는 • I* #해(센서스)#부임• ※ Data are based on the Ming and Manufacturmg Survey(Census). The ⏐ 로뿌노의 해갈씨는 후후핏*뿌르고 뿌사차에서 뽀는하는 없복과 했습 Survey(Census) covers Industres classified mto mining and manufac- ⏐ #이며 해씨복*는 노림주계에서 자료하는 뜻을 5시BL의 함 turing accordng to Korean Standard Industrtal Classifeation and ⏐ ※ 및 핸뜨곳에 륭하는 후풋함임. muing and manulacturig establshments wth fve or more.workers. ⏐ 해슈무쓰는 FUS으로 통뜻으로 하였으며 후차라함는 의 T Estabhshment Is a unt of the Survey(Census). ⏐ 호큰, 우FNR, 특하F, EA, #L과 같이 위쪼쪽D을 씀뜻하는 TW] ment'is a unit engagng in mdustral actutes such as fa.ctory, work ⏐ ※FF를 말함 shop offce and mune. Employees are workers who are remunerated ⏐ 씨쁠들이란 품꽃없에 #나 교세되어 있는 좁와 해 시을 및격 they are permanent, temporary or casual ⏐ A 있록울 말함.쇠기 유슴보은 슴, 1A, 및용A, 씁 ‡ 합, 쏘함 daaly workers and whether they work In factores or In their home"
광공업,1990,158,2. 산업 및 연도별 광ㆍ공업 총괄,"156- V. 광• 공업 ⏐ 2. 초꽃 및 #토비 해 • 그※ 유.3F ⏐ ※ 1층 초배☆ 활범 ⏐ 단위 : 금액- 백만원 ⏐ 총 계 광 업 Mming 제 ⏐ 음식료품및 섬유, 의복및 ⏐ 계 석 탄 금속 기 타 계 담 배 가 죽 ⏐ Textle, ⏐ Total Food, wearing ⏐ Sub-total Coal Metal ore Other s Sub total and tobacco beverages apparel and ⏐ leather ⏐ 사 업 체 수"
광공업,1991,157,1. 시ㆍ도별 광ㆍ공업 총괄,"V. Mining and Manufacturing -155 ⏐ 1. 하• #•I* # ⏐ Summary of M ining and Manufacturing by Province ⏐ ※초비맛는 #해죠(센서스)샴뜻임 ※ Data are based.on the Murng and Manutacturnng Survey(Census). The ⏐ 해비쇼인리는 #피뜻#교#사곳에서 변*하는 Survey(Censas) covers industres classifred mto mirung and manufac- ⏐ ※이며 해출화을꽃품는 L2☆%에서 가축하는 1소*E 5시비노의 없 turing accordng to Korean Standard Industrral Classiheaton and ⏐ # 및 해곳에 도하는 흑꽃합임. mring and manufacturng estabinshiments with fve or more workers. ⏐ 해보시는 TMUBS으로 훌쪽으로 하였으며 돌꽃물라함은 사퍼씨의 I Estabhshment Is a umut of the Survey(Census). The term""establsh- ⏐ ₩, 꽃볶, 특7p, 마속, 오니과 같이 유쭈회)을 쌀뻐하는 ment""is a unt engaging in industral actvties such as factory, work ⏐ #FF를 말함. Employees are workers who are remunerated ⏐ 씨꽃르이란 흑꽃에 남씨 교세되어 있는 봄와 해 전뜻를및부 wages and salares, whether they are permanent, temporary or casual ⏐ 시 기추겨을 말함 주 음맛은 취슴, 소쇼, 프비쇼. 사짜주함, 쏘하 daily workers and whether they work In factores or in therr home."
광공업,1991,158,2. 산업 및 연도별 광ㆍ공업 총괄,"156- V. 광• 공업 ⏐ 2. 꽃 및 #롯비 외 • 그북 유청부동 ⏐ ※ 1룸 한배가 할배 ⏐ 단위.금액~백만원 ⏐ 총 계 광 업 Mning 제 ⏐ 음식료품및 섭유, 의복및 ⏐ 계 석 탄 금속 기 타 계 담 배 가 죽 ⏐ Textile, ⏐ Total Food, wearing ⏐ Sub- total Coal Metal ore Others Sub- total beverages apparel and ⏐ and tobacco leather ⏐ 사 업 체 수"
광공업,1992,157,1. 시ㆍ도별 광ㆍ공업 총괄,"V. Mining and Manufacturing -155 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※주초반는 회• 그※ 워하해샵(센서스) #끗임. ※ Data are based. on the Miing and Manufacturmg Survey(Census)•The ⏐ 후수피쭈부호뿌구곳에서 해*하는 꽃과 빛씀 Survey(Census) covers raustries classified mnto munung and manufac- ⏐ #이며 해죠하을불뽑는 노래슈벌에서 *불하는 E 5ABL의 앞 turmg accordng to Korean Standard Industrral Clas sificaton and ⏐ # 및 했밥꽃에 룩하는 후복끓임. mning and manufacturmg. estabhshments with tve or more workers. ⏐ 배쇼목소는 SMUH]으로 흡꽃음로 하였으며 특꽃샐라함은 1업의 I Estabhshment Is a umt of the Survey(Census). ⏐ 룸, 샤F※•, 특초FF, PA, 쇼비과 같이 원까회)을 쌀하는 7크포!] ment'is a unt engaging in mdustral actites such as factory, work ⏐ Employees are workers who are remunerated ⏐ 1꽃물이란 품꽃심에 끝야되어 있는 불와 떠 있을 및 ※ wages and salaries, whether they are permanent, temporary or casual ⏐ 1 기뜻트을 말함. 소터 슴했은 1주가, 소, 호랫쇼, 스재주씁, 소히 dauly workers and whether they work in factores or m their home. ⏐ 《B를 쑥을 포함. 쏘로밭란 A14화를 수사한 소핏소흐겠이며 볶을 remuneraton mncludes salares, wages, bonuses, varous all-"
광공업,1992,158,2. 산업 및 연도별 광ㆍ공업 총괄,"156- V. 광•공업 ⏐ 2. 오불 및 #트비 • I* *8#F ⏐ ※1층 했병☆ 풀버 ⏐ 단위 개, 명, 백만원 ⏐ 총 계 광 제 ⏐ 음식료품및 섭유, 의복및 ⏐ 계 석 계 담 배 가 죽 ⏐ Textile, ⏐ Total Food wearing ⏐ Sub-total Coal Metal ore Others Sub-total beverages apparel and ⏐ and tobacco leather ⏐ 사업 체 수"
광공업,1993,159,1. 시ㆍ도별 광ㆍ공업 총괄,"V. Mining and Manufacturing-157 ⏐ 1. 하•게 삶•그* 해천 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 화차는 I• 그*#해죠(센서스)#못임. ※ Data are based on the Mining and Manutacturing Surver(Census). The ⏐ 뜨뜻노의 해잘 00혼는 부화크쭈부표*거개에서 쳐자하는 삶뜻과 향 Survey(Census) covers ndustries classifled into mining and manufacturing ⏐ 샘꽃이며 해출 봐 쏙 꽃쾌는 느낌차씨에서 *출하는 A소* 5AWK accordig to Korean Standard Industrial Classification and the mining and ⏐ 의 * 및 했었밭에 하는 똑꽃임. manutacturing establishments with tive or more workers. Establshments 1s ⏐ a unit of the Survey(Census). The term ""establishment” is a unit engagang ⏐ 피릇, 샤뜻3, 삶비과 같이 진짜금화을 쌀착하는 포ET S카를 in Industrial activities such as ractory, work office and mine. ⏐ Employees are workers who are remunerated wages and salartes, whether ⏐ 특란 볶음에 이트러 기0되어 있는 습와 E ※ 및 시며 work n factories or in their home. Production casts refer to direct charges they are permanent, temporary or casual daily workers and whether they ⏐ 스탁#품의 타쓸*± 및 배☆* *품을 말함. 쏘조합란 소핏또 actually paid or payable for tnaterials and services consumed or put into"
광공업,1994,169,1. 시ㆍ도별 광공업 총괄,"V Mning and Manufacturing -145 ⏐ 1. 시 •도별 광공업 총괄') ⏐ Summary of Mining and Manufacturing by Province ⏐ * 욱표준산입분유에서 저종업에 상기분분에서 가정하는 자료는 광공업풍계조사.전과임. 산업상외 조사법위는 한 ※ Data are based on the Mining and Manuacturng Survey(Census) The Survey(Ceasus) ⏐ 광업과 제조업이며 좋삼대살 covers 1adustres classied mto maing and meaufacturmg accordmg to Koreaa Standard ⏐ 업체는 에서업찌명정하늘사단여원 원의의상일 관연제로 5인이상의 ⏐ Estabushments is a unte of the Survey(Ceasus) ⏐ 하였으며 사업체라 개개의 작업장, 시자란 사합자이 engagung h industral activites such as tactory, workshop office aad mie Employees sre ⏐ 경재판동을 어외,은, 자화,염시조용, 깜합 사업채에 workers wbo are remunerated wazes and salarles whether they are permaneat• temporary ⏐ 항시 고웅되어있는 임시고용원 개인사업채의 _자영업주 or casual daly workers and whether they work 1n factorles or m ther botit Producton ⏐ 무급가족 종사자는 말함 생산비란 costs refer to drect charges actually pad or payable for materials and services conawted or ⏐ 설발우일호화 put into producton durng the reportug yeas, mchding Irelght charges Value of shupmeuts"
광공업,1995,175,1. 시ㆍ도별 광공업 총괄,"V. Mining and Manufacturing - 151 ⏐ 1. 시 • 도별 광공업 총괄 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광공업동계조사 결과임. ""일업 고산역사의 주사번워는 한 ※ Data are based on the Mining and Manufacturing Survey(Census). ⏐ 국표준산업분류에서 ,규정하는 제조업이며 조삼대살 covers Idustries classiried into mining and manuacturing according to Korean Standard ⏐ 제조업에 속하는 업체는 ,상기분류에서 규정하는 종업원 5인이상의 광업 Industrial Classirication and the mining and manufacturing establishments with five or more ⏐ 2사업제임개조식 조사단위는 원칙적으로 사업채로 workers. Establishments is e unite of the Swrvey(Census). The term ⏐ 하였으며 사업제라 함은 올리작가오행상 작업장 1영장자로광사과같이 engaging in industrial activities such as factory, workshop office and mine. ⏐ 경제활동을 영위하는 말함 샤업체어 workers who are remunerated wages and salartes, whether they are permanent , ⏐ 향시 고용되어있는 자와 임시고용원, 개인사업체의 자영업주 or casual daily workers and whetber they work in factories or in their home. Production ⏐ 및 무급가족 종사자를 말함. 생산비란 주요생산비로 원쟤료 casts Feler to direct charges actually paid or payable for materials and ser vices consumed or ⏐ 외주각빛: 및 수선비임. 출하 put ito production during the reporting year, including freight charges. Value of shipments"
광공업,1996,185,1. 시ㆍ도별 광공업 총괄,"V Mining and Manufacturing - 157 ⏐ 1. 시 • 도별 광공업 총괄 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광공업통계조사 결과임 조사범위는 한 ※ Data are based on the Mnmg and Manutacturng Survey(Census) ⏐ 국표준산업분류에서 +영부회에에서 규주합능 covers mdustnes classifted Ito mnng and manufacturng accordmg to Korean Standard ⏐ ..제조업에 업체는 속하는 •서럽제정 하는 Industnal Classification and the mmng and manufactunns estabhshments wth tive or more Estabishments is a unite of the Survey(Census). ⏐ 하였으며 사업체라 engagine in mndustral actiites such as factory, workshop office and mine. ⏐ 경세환동을 workers who are Temunerated wages and salares, whether they are permanent' production ⏐ 항시 고용되어있는 개인사업체의 자영업주 or casual datly workers and wheter they work in tactores or in their home ⏐ 무급가족 주가제빛• 수식발식 put into producton during the reporting year, ncludmg trenght charges costs refer to direct charges actualy pad or payable ior materals and services consumed or ⏐ mcludes proceeds irom shpment of products, wastes and recepts for processng and reparr ⏐ 생산액은 의오여의하애에서 Gross output represents the total value of all goods produced and services rendered to"
광공업,1997,199,1. 시ㆍ도별 광공업 총괄,"V Ming and Manufact urmg-171 ⏐ 1. 시•도별 광공업 총괄 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이_ 자료는 광공업통계조사결과임. 산업상의 존사법위는.한 x Data are based on the Mumg and Mamufacturing Sarvey(Census) Survey(Census) ⏐ 광업과 제조업이며 조사대상 cover's adustries classired nto ming and manufacturmg according to Korean Standard ⏐ 규정하는 종사자 5인이상의 광업 Industrial Classucatan and the mimg and manutactunng estabhshments with five or more ⏐ 사업체임 조사단위는 원칙적으로 사업체로 Establshments 1s a unite of the Survey(Census) 1s & unit ⏐ 하였으며 사업체라 함온 *올리재개오, 공칼 개개의 작업장, ""업자자는 사고률에 engaging i udustrtal acuvries such as lactory, workshop oifice and mine Employees are ⏐ 경제활동을 영위하는 ,말함 사업체머 Mrorteeuial ka Jr ewrtlerr ratad wetae ate yra aors n™ faettoref oy am her aomne pemc tecart ⏐ 항시 고용되어있는 자화 임시고용원 개인사업체의 자영업주 workers and whether they work in tactores or in therr home ⏐ 무급가족 종사자롭 말함. 생산비란 주요생산비로 원재료 costs refer to durect charges actually pald or Dayable for materals and seryices consumed or ⏐ 정럼, 제용간매액•제품 용수비, ,외주갑공빛• 및 석비일 put nto producton durug the reportung year, Inchuding frelght charses Value of shpments"
광공업,1998,221,1. 시ㆍ도별 광공업 총괄,"V. Mining and Manufacturing - 183 ⏐ 1. 시 • 도별 광공업 총괄 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광공업통계조사 결과입•산업상의 조사법위는 한국표준산업 분류에서 Data ao barod on the Mining and Mamnfctauting Survey (Ceneus). The Sarvey (Conann) covea ind- ⏐ 규정하는 광업과 제조업이며, 조사대상 업체는 상가분류에서 규정하는 증사자 ustries clasaifod into minhng and manufacouring eccording to Korten Somdard Induetrial Claorifcation and ⏐ 5인이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 원칙적으로 사업체로 themining mnd manufacuring cstabliahrnents with fve or moro worken. Ertoblrhmane is a unit of tho Sur- ⏐ 하였으며, 사업체라 합은 개계외 공장, 작업장, 광산과같이 경제활동을 영위하는 vey(Seuror). The ten ""etabhchmat""io a unit cngiring in indnorial ectivities roch w factory. work- ⏐ 물리적 장소를 맘함. 중사자란 사업체에 함시 고용되어 있는 자와 입시 고용원, ahop otice and minc. Employees ie worteug who ao Jamuneratod wage ard salacries, whather thoy aro par- ⏐ 개인 사업체의 자영업주 및 무급가죽 증사자를 함함. 생산비란 주요생산비로 mancalt tamnporary or caital daily workers and whather thoy work in factonioa or in thoir homo.Prodnction co- ⏐ 원재료비, 연료비, 견력비, 융수비, 외주가공비, 수선비임. 하액은 완재품습 ⏐ 하액, 몌품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 출하액에서 제품 sta rofar to diroct chauges actnally prid or peyablo for matarials and sarvices corsumed or put into prodnct- ⏐ 및 반제품과 재공품의 연초, 연말 재고액의 증가액을 가산한 것을 말함. 부가가치 on during the reporting year, inchuding fright charees. Vahte of ahipmants includes procooda srom shi-"
광공업,1999,225,1. 시ㆍ도별 광공업 총괄(1997-1998),"V. Mining and Manutacturing - 223 ⏐ 1. 시 • 도별 광공업 총괄(1997-1998) ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광공업통계조사 결과임.산업상의 조사법위는 한국표준산업 분류에서 Data anre based on the Mining and Maufacturing Survey (Cenrus). The Survey (Censua) covers ind- ⏐ 규정하는 광업과 제조업이며, 조사대상 업체는 상가분류에서 규정하는 증사자 ustries chassified into mining and manu facturing according to Korean Sandard Industrial Chaesi fcsion and ⏐ 5인이상의 광업 및 제조업에 속하는 사업 체임. 조사단위는 원칙적으로 사업체로 themining ad manufacturine establiahments with tve or mote wokers. Estabhiahmenta isa unit of tho Sur- ⏐ 하였으며, 사업체라 함은 개개의 공장, 작업장, 광산과같이 경제활동을 영위하는 vey(Sensus) The tem ""etabliahen"" is a unit cngaging in industrial activiies such es factory, work- ⏐ 종사자란 사업체에 합시 고용되어 있는 자와 입시 고응원, shop office and mine. Employees we worken who ae remunerated weges ad salaries, whether they are per- ⏐ 개인 사업체의 자영업주 및 무급가족 종사자를 팥합. 생산비란 주요생산비로 manent, temporary or casual daily workers and wheLher they work in factories or in their home. Production co- ⏐ 하액, 폐품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 하액에서 제품 전력바, 응수비, 외주가공비, 수선비입. ite refer to direct charges actually paid or payable for mstenials and services consumed or put into producti- ⏐ 및 반제품과 재공품의 연초, 연말 재고액의 중가액을 가산한 것을 말합. 부가가치 on during the reporing ytas, incuding &eight charges. Value of ahipents includes proceeds fom ehi ⏐ 는 생산액에서 직접 생산비를 공제한 것을 맘함. 재고액은 사업체의 소유에 속하 pment of products, wastes and receipus for processing ad repair work. Gross ouput represents uhe total ve-"
광공업,2000,217,1. 시ㆍ도별 광공업 총괄(1998-1999),"V. Mining and Manufacturing - 215 ⏐ 1. 시 • 도별 광공업 총괄(1998-1999) ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 미 자료는 광공업통계조사 결과임 산업상의 조사범위는 한국표준산업 분류에서 * Data ae based on the Minung and Maufacturing Survey (Census). The Survey (Census) covers ind- ⏐ 규정하는 광업과 제조업이며. 조사대상 업체는 상기분류에서 규정하는 종사자 ustnes classified into mning and maufacturing according to Korean Standard Industrial CTaosnfcstion and ⏐ 5인이상의 광업 및 제조업에 속하는 사업체임 조사단위는 원칙적으로 사업체로 themining ad manufactunng establishrents with fve or more workers. Establishments is a unut of the Sur- ⏐ 하였으며. 사업에라 함은 개개의 공장, 작업장, 광산과같이 경제활동울 영위하는 vey( Sensus). The tem ""elabhshmen"" is a unit engaging In mdustrial acuvties such as factory, work- ⏐ 물리적 장소들 말함 종사가란 사업체에 항시 고용되어 있는 자와 임시 고용원 shop office and mine Employees are workers who ae remuneraed wages and salaries, whether they anre per- ⏐ 개인 사업체의 자영업주 및 무급가족 종사자를 말함. 생산비란 주요생산비로 manent, temporary or casual daaly workers and whetter they work in factories or in their home Production co- ⏐ 원재료비, 연료바, 전력비, 용수비, 외주가공비,수선비임 출하액은 완제품술 ⏐ 하액, 폐품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 출하액에서 완제 sts refer to direct charges actuaily paid or payable for materials and services consumed or put into prodnct- ⏐ 품 및반제품 재공품의 연초, 연말 재고객의 증가액을 가산한 것을 말함. 부가가치 on durung the reporting year, includung freight charges. value of shipments includes proceeds fom ahi-"
광공업,2001,223,1. 시ㆍ도별 광공업 총괄(1999-2000),"V. Mining and Manutactunng - 219 ⏐ 1. 시 • 도별 광공업 총괄(1999-2000) ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광공업용계조사 결과임.산업상의 초사법위는 한국표준산업 분류에서 * Data are based on the Mining and Manufacturing Survey. The Survey covers industries classifed ⏐ 조사대상 업체는 상기분류에서 규정하는 종사자 into mining and mamufasturing according to Korean Standard Industrial Classifcation with Ave or ⏐ 5인이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 원칙적으로 사업체로 more workers. The statistical unit of the survey is ""establishmenl"". The term ""etablishment"" is a ⏐ 하였으며. 사업체라 합은 개개의 공장, 작업장, 광산과같이 경제활동읍 영위하는 unit engaging in industrial activities such es factory. workshop and mine. Employees are workery ⏐ 물리적 장소물 말함. 종사자란 사업체에 함시 고용되어 있는 자와 입시 고용원, who get wages and salaries. whether they ae permanent or temporary daily workers and whethes ⏐ 개인 사업체의 자영업주 및 무급가족 증사자들 말함. Lhey work in factories or in their home. Production costs ane majot production costs, including value ⏐ 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선비임. 습하액은 완제품습 하액, 폐품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 습하액에서 완제 of materiats, cost of fuels. purchased elecricity and water, fees of subconracting repair and main- ⏐ 품 및반제쯤 재공품의 연초, 연말 재고액의 증가액을 가산한 것을 말함, 부가가치 tenance. Value of shipments includes proceede from the shipment of products and waste, and receipts ⏐ 는 생산액에서 주요 생산비를 공제한 것을 말함. 재고액은 사업체의 소유에 속하 for processing and repair work during the year. Cross oulput us value of shipments olus net changes in"
광공업,2002,207,1. 시·도별 광업 및 제조업 총괄(2000~2001),"V. Mining and Manufacturing - 205 ⏐ 1. 시 • 도별 광업 및 제조업 총괄(2000~2001) ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광업•제조업통계조사 결과임. 산업상의 조사범위는 한국 표준산업 * Data are based on the Mining and Manufacturing Survey. The Swrvey covers industries classified ⏐ 분류에서 규정하는 광업과 제조업이며. 조사대상 업체는 상기 분류에서 규정 into mining and manujachuring according to Korean Standard Industrial Classifcation with five or ⏐ 하는 종사자 5인 이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 원칙 more workers. The stalistical urit of the survey is ""establishent"". The term ""etablishment"" is a ⏐ 적으로 사업체로 하였으며, 사업체라 함은 개개의 공장, 작업장, 광산과 같이 wit engaging in industrial activities such as factory, workshop and mine. Employees ane workers ⏐ 경제 활동을 영위하는 몰리적 장소물 말함. 종사자란 사업체에 함시 고용되어 who gel wages and salaries, whether they are permanent or temporary daly workers and whether ⏐ 있는 자와 입시 고용원, 개인 사업체의 자영업주 및 무급가족 종사자들 말함. 생산비란 주요생산비로 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선 they work in factories or in their home. Production costs are major ptoduction costs, including value ⏐ 비임. 출하액온 완제품출하액. 폐품판매액, 수탁제조 및 수리 수입액의 합계임. of materials, cost of fuels, purchased elecricity and wates, fees of subcontracting, repair and main- ⏐ 생산액은 출하액에서 완제품 및반제품 재공품의 연초, 연말 재고액의 증가액을 tenance. Valte of shipments includes proceeds fro the shipment of products and waste, and receipts ⏐ 가산한 것을 말함. 부가가치는 생산액에서 주요 생산비를 공제한 것을 말함. for processing and repait work during the yea. Gross output us value of shupments olus net changes in"
광공업,2003,243,1. 시ㆍ도별 광업 및 제조업 총괄,"V. Mining and Manuiacturing - 241 ⏐ 1. 시•도별 광업 및 제조업 총괄 ⏐ Summary of Mining and Manufacturing by Province ⏐ ※ 이 자료는 광공업통계조사 결과임. 산업상의 조사범위는 한국표준산업 분류에서 ※ Data are based on the Mining and Manuacluring Survey. The Survey covers industries clasi ried ⏐ 규정하는 광업과 제조업이며, 조사대상 업체는 상기분류에서 규정하는 종사자 into mining and manufacturing according to Korean Standard Indusirial Classification with fiveor ⏐ 5인이상의 광업 및 제조업애 속하는 사업체임. 조사단위는 원칙적으로 사업체로 more workers. The statistical uit of the survey is ""exablishmenl"". The temn ""eabishment"" is a ⏐ 하였으며. 사업체라 함은 개개의 공장, 작업장. 광산과 같이 경제활동율 영위하는 unit engoging in industrial activities such as facory, workshop and mine. Employees are workers ⏐ 물리적 장소를 말함. 종사자란 사업체에 항시 고용되어 있는 자와 임시 고용원. who get wages and salaries, whethe, they are permaneni or temporary daily workers and whether ⏐ 개인 사업체의 자영업주 및 무급가족 종사자름 말함. 생산비란 주요생산비로 they work in factories or in theis home. Producrion costs are major production coss. including value ⏐ 원재료비. 연료비. 전력비. 용수비, 외주가공비, 수선비임. 출하액은 완제품출 of materials, cost of fuels, purchased elecricity and watt, fees of subcontraeting, Tepair and main- ⏐ 하액, 퍼품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 출하액에서 완제 tenance. Value of shipmenis includes proceeds from the shipment of products and waste, and receipts ⏐ 품 및 반제품. 재공품의 연초, 연말 재고액의 중가액을 가산한 것을 말함. 부가가치 for processing and repair work during the year. Gross oulpul is value of shipmenls plus net changes in"
광공업,2004,313,1. 시·도별 광업 및 제조업 총괄,"V. Mining and Manu facturing - 309 ⏐ 1. 시• 도별 광업 및 제조업 총괄 ⏐ Summary of Mining and Manufac turing by Province ⏐ ※ 이 자료는 광공업통계조사 결과임. 산업상의 조사범위는 한국표준산업 분류에서 * Data are based on the Mining and Manufacturing Survey. The Survey covers industries classified ⏐ 규정하는 광업과 제조업이며, 조사대상 업체는 상기분류에서 규정하는 종사자 into mining and manufacuring according to Korean Standard Indust ial Classificaion with fiveor ⏐ 5인이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 원칙적으로 사업체로 more workers. The statistical unitof the survey is ""estab lishment"". The term ""estab lish ment"" is a ⏐ 하였으며, 사업체라 함은 개개의 공장, 작업장, 광산과 같이 경제활동을 영위하는 unitengaging in industrial activ ities such as factory, workshop and minc. Employces are workers ⏐ 물리적 장소를 말함. 종사자란 사업체에 항시 고용되어 있는 자와 임시 고용원, Who getwages and salaries, whether they arepermanentor temporary daily workers and whether ⏐ 개인 사업체의 자영업주 및 무급가족 종사자를 말함. 생산비란 주요생산비로 thcy work in factories or in th cir home.Production costs are major production costs, in cudin g value ⏐ 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 완제품출 of materials, costof fuels, purchascd elecricity and water, fees of subcontracin g, repair and main- ⏐ 하액, 폐품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 출하액에서 완제 tenan ce. Value of sh ip men ts includ es pro ceeds from the sh ipmentof product and waste, and receip ts ⏐ 품 및 반제품, 재공품의 연초, 연말 재고액의 증가액을 가산한 것을 말함. 부가가치 for processing and repair work during the year. Gross outputis valueof ship men ts plus netchan ges in"
광공업,2005,323,1. 시·도별 광업 및 제조업 총괄,"V. Mining and Manu facturing - 319 ⏐ 1. 시 • 도별 광업 및 제조업 총괄 ⏐ Summary of Mining and Manutacturing by Province ⏐ ※ 이 자료는 광공업통계조사 결과임. 산업상의 조사범위는 한국표준산업 분류에서 ※ Data are based on the Mining and Manufacturing Survey. The Survey covers industries classifried ⏐ 규정하는 광업과 제조업이며, 조사대상 업체는 상기분류에서 규정하는 종사자 into mining and manufacuring according to Korean Standard Indust ial Classificaion with fiveor ⏐ 5인이상의 광업 및 제조업에 속하는 사업체임. 조사단위는 원칙적으로 사업체로 more workers. The statistical unitof the survey is ""estab lishment"". The term ""estab lish ment"" is a ⏐ 하였으며, 사업체라 함은 개개의 공장, 작업장, 광산과 같이 경제활동을 영위하는 unitengaging in industrial activ ities such as factory, workshop and minc. Employces are workers ⏐ 물리적 장소를 말함. 종사자란 사업체에 항시 고용되어 있는 자와 임시 고용원, Who getwages and salaries, whether they arepermanentor temporary daily workers and whether ⏐ 개인 사업체의 자영업주 및 무급가족 종사자를 말함. 생산비란 주요생산비로 thcy work in factories or in th cir home.Production costs are major production costs, in cudin g value ⏐ 원재료비, 연료비, 전력비, 용수비, 외주가공비, 수선비임. 출하액은 완제품출 of materials, costof fuels, purchascd elecricity and water, fees of subcontracin g, repair and main- ⏐ 하액, 폐품판매액, 수탁제조 및 수리 수입액의 합계임. 생산액은 출하액에서 완제 tenan ce. Value of sh ip men ts includ es pro ceeds from the sh ipmentof product and waste, and receip ts ⏐ 품 및 반제품, 재공품의 연초, 연말 재고액의 증가액을 가산한 것을 말함. 부가가치 for processing and repair work during the year. Gross outputis valueof ship men ts plus netchan ges in"
