series,edition,page,table,header
금융,1972,346,200. 예금은행 시ㆍ도별 예금 및 대출금,344-금 융 ⏐ 200. 예금은행 시 도별 예금 및 대출금 ⏐ 단위 : 100만원 ⏐ 전 국서 울 •부 산 기 강 원천 충 볶주 충 남 ⏐ Whoie 인 천 춘 청 대 전 ⏐ country Seoul Busan Gyeong-Gl Incheon Gang-Weon Chuncheon Chung-Bue Cheonglu Chung Nam Daereon ⏐ 예 금 ⏐ 18잉} 24 730 14 039 575 610 180 480 215 980 48] ⏐ 6 2 39 103 24 227 837 858 219 666 338 1 294 579 ⏐ 1? 3 39 031 22 725 827 832 221 706 285 1 596 607 ⏐ 1884 19 6 43 051 24 571 952 1 026 265 818 341 1 653 752 ⏐ 78 520 49 355 1 557 1675 493 1 275 543 2 383 1 176
금융,1973,344,197. 예금은행 시ㆍ도별 예금 및 대출금,342-금 융 ⏐ 197. 금은행 시도별 예금 및 대출금 ⏐ 단위 : 100만원 ⏐ 전 국 울부산 경 기 강 원 충 북 충 님 ⏐ Whole Gyeong-G 인 천 I Gang-Weoni 춘 천 Chung-Bug 청 주 Chung Nam 대 ⏐ couniry Seoul Busdn Incheon Chuncheon Cheoneiu ⏐ 금 ⏐ 1961 2 023 1 020 575 610 980 456 ⏐ 1 962 2 412 1 605 837 858 666 ⏐ 1963 4 063 1 662 827 832 ⏐ 4 883 1 818 952 7 ⏐ 8.766 2 822
금융,1974,277,172. 예금은행 도별 예금,Money and Banking-277 ⏐ 172. 예금은행도별예금 ⏐ DEPOSITS of DEPOSIT MONEY BANKS by PROVINCE ⏐ ※ 외화테금 및 등업자 예금은 제의 ※ Excludes foreien curreny deposits ond interbank doposits ⏐ 단위 :100만원 In million won ⏐ 전 국 1서 울 부 산 경 기 강 원 충 븍 충 난 ⏐ Gyeonggi Gangweon Chung Bug Chung Nem ⏐ Total Secul Busan 인 천 1춘 . 천 . 주 대 전 ⏐ Incheon Chuncheon Daejieon ⏐ 39 031 4. 063 1 662 827 832 221 706 607 ⏐ 43 051 4 883 1 818 952 1•026 .265 818 752 ⏐ 5 78 520 8 766 2 822 1 557 1 675 493 1 275 1 176
금융,1974,279,174. 예금은행 도별 대출금,Money and Banking-279 ⏐ 174.예금은 행도별대출금 ⏐ LOANS of DEPOSIT MONEY BANKS by PROVINCE ⏐ 단위 : 100만원 in mllcn wcn ⏐ 겅 기 강 윈 중 북 ⏐ 건 극 서 울 간 Gyecnee Gargwecn Chungbug ⏐ Tclal Secul Buscn 인 thuncheca 청 주 ⏐ Cheongju ⏐ 196 3 06 ⏐ 1 96 4 25 ⏐ 196 5 ⏐ 1 961
금융,1975,281,172. 예금은행 도별 예금,Money and Banking--279 ⏐ 172. 예금 은 행 도별 여 금 ⏐ DEPOSITS of DEPOSIT MONEY BANKS by PROVINCES ⏐ ※ 외화예금 및 동업자 예금은 제외 ※ Excodes Foreign currensy doposits ond intorbank dapoaite ⏐ 단위 : 100만원 In mllon won ⏐ 전 국서 울 부 산 경 기 강 원 충 북 충 Chong Non ㅂ ⏐ Gyeong'gl Gang-weon Chung Bug ⏐ Toral Seoul Busan 인 천 천 전 ⏐ Incheon Daeieon ⏐ 24 571 4 883 1 818 952 | 026 265 818 341 1 653 752 ⏐ 49 355 8 766 2 822 1 557 1 675 493 ! 275 543 2 383 1 176 ⏐ 77 889 |1 506 5 115 2 511 3 061 1 973 824 4 143 1 892
금융,1975,283,174. 예금은행 도별 대출금,Money and Banking-281 ⏐ 174. 예금 은 행 도 별 출 금 ⏐ LOANS of DEPOSIT MONEY BANKS by PROVINCES ⏐ 단위 : 100원 In million won ⏐ 경 기 강 원 충 북 ⏐ 전국 서울 부 산 Gyeong-gi Gang-weon Chung_Bug ⏐ Total 인 천 춘 천 ethecngi 주 ⏐ Seoul Busan Incheon Chuncheon ⏐ 18% 3 05: 20 474 1 388 2873 138 ⏐ 206. 34 970 ⏐ 1 198 016 ⏐ 1 587 508
금융,1976,297,178. 예금은행 도별 예금,Money and Banking -295 ⏐ 178. 예 금은 행 도 별 예금 ⏐ Deposits of Deposits Money Banks by Province ⏐ % 외최예금 및 동업자 여금은 제외 E: Excludes Foreign curancy ond inter-bank deposits. ⏐ 단위 • 100만원 In milon won ⏐ 전국 울 부 산 경 기: 강 원 충 북 충 남 ⏐ Gyeang-gi Gang-weon Churg BJg Chung Nam. ⏐ Total Seaul Busan 인 천 준 -천 청 주 대 전 ⏐ Incheon Chuncheonl Chesnaju! Daeleon ⏐ 1964 43 051 24 571 4 883 1 818 952 | 026 265 34| 1 653 ⏐ 1965 73 520 49 355 8 766 2 822 1 557 1 675 493 543 2 383 ⏐ 1966 12] 948 77 889 11 506 5 115 2 51! 3 061 91 3 824 4 143
금융,1976,299,180. 예금은행 도별 대출금,Money and Banking--297 ⏐ 180. 예 금은행 도 별 대 출금 ⏐ Loans of Deposit Money Banks by Province ⏐ 나의 : 100단원 in rilon yon ⏐ 경 기 원 중 ⏐ 건 국 서 을 무 간 Cyeongd Gang•wean Cis3 BJg ⏐ T3:= Sa-ui BJ;sr 인 천 | 춘 천 겅 주 ⏐ Inch=on Chuichesn Cheaseu ⏐ :: 3 C5: 20 174 ? 081 2 186 1 392 1 753 968 ⏐ 3 05 34 970 5 417 2045 900 867 ⏐ 132 688 54 545 8 796 3 365 1 331 2 578 1 258 ⏐ ?: 7 177 993 108 363 1+ 961 4 786 1 946 3 590 1 612
금융,1977,297,167. 예금은행 도별 예금,Financial Institurions and Insurance--297 ⏐ 167. 예금은행도별예금 ⏐ Deposits of Deposit Money Banks by Province ⏐ ※ 외화에 금 및 동업자 예금은 제외. ※K Excludes Foreign curency and inter-bank deposihs. ⏐ 단위 : 100만원 In mllion won ⏐ 전 국서 울 부 산 경 기 강 원 충 남 ⏐ Gyeong-gt Gong-weon Chung Nam ⏐ 천 춘 천 청 주 대 전 ⏐ Total Seoul Busan Incheon Chuncheon Cheongu Daeieon ⏐ 11111! 666666 29999g 00840m 78 520 49 355 8 766 ? 822 1 557 1 675 493 1 275 543 2 383 1 176 ⏐ 120 948 77 889 11 506 5 115 2 5!! 3 061 911 1 973 824 4 143 1 892 ⏐ 205 880 125 800 21 164 9 626 4 168 4 913 1 184 2 996 1 288 6 504 2 854
금융,1977,299,169. 예금은행 도별 대출금,Financial Institutions and Insurance-299 ⏐ 169. 예금은행도별대출금 ⏐ Loans of Deposit Money Banks oy Province ⏐ 단위 : 100만원 in million won ⏐ 전국서 울 부 산 경 기 강 월 충 북 ⏐ Gyeong-gl Gong-weon Chung Bue ⏐ 인. 천 춘 .천 청추 ⏐ Total Seoul Buscn Incheon Chuncheon Cheongiu옓 ⏐ 1711111 0000a8a 8886667 4507880 53 052 20 474 5 081 2 186 797 1 753 968 ! 977 1 256 ⏐ 72 064 34 970 6 417 2 649 1 012 1 900 867 2079 1 228 ⏐ 102 688 54 546 8 796 3 365 1 381 2 578 1 258 2 329 1 309 ⏐ 177 998 108 368 14 961 4 786 1 946 3 590 1 612 3 13] 1 869
금융,1978,301,167. 예금은행 도별 예금,Financial Institutions and Insurance-901 ⏐ 167. 예금은행 도별 예 금 ⏐ Deposits of Deposit Money Banks by Province ⏐ ※ 외화에금 및 동업자 예금은 제외. ※ Excludes foreign currency ond inter-bank deposits. ⏐ 단위 : 100만원 In milion won ⏐ 전 국 서 울 부 산 경 Gyoong-g) 기 7 Ceng -weon 원 충 Chung Bu.g부 ㅎ Chng Nant ⏐ Total Seoul Busan 대 .전 ⏐ Daejeon ⏐ 1965 - 78 520 49 355 8 766 2 822 55 1 675 | 375 543 ? 38 ⏐ 1966 120 948 77 889 11 506 5 115 2 51 3 061 824 1 14 ⏐ 1967 205 880 125 800 21 164 9 626 4 168 4 913 1 184 2996 1 288 6 504 ? 35A ⏐ 1968 373 073 231 382 37 962 17 126 7 908 .8 427 2 264 5 150 ? 135 11 799 5 595
금융,1978,303,169. 예금은행 도별 대출금,"Financiai Institutions and Insurance-303 ⏐ 169. 예금은행도별대 출금 ⏐ Loans of Deposit Money Banks by Province ⏐ 단위 : 100만원 In million won. ⏐ 전 서울 부 산 Ticyeong-gi7 Tecng we01원 ※chuintg Bucg 북 ⏐ Total Seoul Busan 인, 천 ,춘 천 주 ⏐ Incheon Churcheon Cheongiu ⏐ 1111TT1 0099999 190gggg 008/gst 53 052 20 474 5 081 2 186 797 1 753 968 1 977 1 256 ⏐ 72 064 34 970 6 417 ? 649 ! 01? 1 900 867 2 079 1 228 ⏐ 102 688 54 546 18 796 3 365 1 381 2 578 ! 258 2 329 1 899 ⏐ 7177 998 108 368 14 961 4 886 1 946 3 590 612 3 137 ⏐ 33| 216 212 306 29 890 10 714 4 334 5 347 2 378 4 562 2 767"
금융,1979,303,173. 예금은행 도별 예금,Financiel lnsttutions and Inauranca- 303 ⏐ 173. 예금은 행 도별예금 ⏐ Deposits of Deposit Money Banks by Province ⏐ 단위 : 100만원 in milion won ⏐ 전 국|서 울 부 살 강 원 충 북 ehung Nalt ⏐ Gang-weon Chung Bug ⏐ Total Saoul Busan 추 -천 |청 주 .전 ⏐ Incheon Chuncheon Cheonguu Daeieon ⏐ 1966 120 948 77 889 11 506 5115 2 511 3 061 911 1 973 824 1 892 ⏐ 1967 205 880 125 800 21 164 9 626 4168 4 913 1 184\ 2 996 1 288 2 854 ⏐ 1968 373 073 231 382 37 962 17 126 .7 908 8 427 2 264 5 150 2 135 5 595 ⏐ 1969 619 173 393 670 61 559 28 547 12 101 13 135 3 502 8 034 3 291 18 167 8 311
금융,1979,305,175. 예금은행 도별 대출금,Finanelel Instiutions and !nsurance-305 ⏐ 175. 예금은행도별대출금 ⏐ Loans and. Discounts of Deposit Money Banks by Province ⏐ 단위 : 100만원 In million won ⏐ 전 국서 울 부 산 기 강 원 북 ⏐ Gyeong-gi Gang-weon Ching Bug ⏐ |인 천 춘 천 청 추 ⏐ Total Se0ul Busan Incheon Chuncheon Cheongiu ⏐ 111a1ll 6606660 2N000a~ 72 064 34 970 2 649 867 2079 ⏐ 102 688 54 546 3 365 2 329 ⏐ 7 177 998 108 368 4 886 ⏐ 331 216 212 306 10 714
금융,1980,299,171. 예금은행 도별 예금,Financial Instttutions and Insurance-299 ⏐ 171. 예 금은 행 도 별예금 ⏐ Deposits of Deposit Money Banks by Province ⏐ 단위:100만원 In million won ⏐ 전 국 서 울 부 산 경 Grcngg 기 강 원 •oung 8Ng 남 ⏐ Gang-weon ⏐ 인 천 청 추 대전 ⏐ Total Seoul Busan Chuncheon옓 Cheongiu Daeleon_ ⏐ 1971 977 563 618 086 106 214 45 622 20 461 5 514 12 836 5 491 26 948 12 464 ⏐ 1972 1 323 879 841 149 146 208 63 748 25 307 6 486 16 210 7 119 33 848 17 031 ⏐ 1973 1 753 625 1 131 510 193 105 84 748 30 507 7 813 18 793 9208 42 240 21 9%6 ⏐ 1974 2 128 695 ! 360 609 224 265 99 710 38 470 9 142 23 077 11 355 53 586
금융,1980,301,173. 예금은행 도별 대출금,Financial Institufions and Insurance-301 ⏐ 173. 예 금은행 도 별 대 출 금 ⏐ Loans and Discounts of Deposit Money Banks by Province ⏐ 단위 : 100만원 In milion won ⏐ 전 국 서 울 부 산 경 기 강 원 Chung Bug ⏐ Gyeong-gi Gangweon ⏐ 1인천 춘 청 ⏐ Total Seoul Busan Incheon Chuncheon Cheongiu_ ⏐ 1968 331 216 212 306 29 890 10 714 5 347 2 378 4 562 2 767 ⏐ 1969 562 975 371 058 50 647 17 501 8 563 4 091 7 405 3 852 ⏐ 1970 722 446 463 226 62 242 12 238 4 738 8 497 4 401 ⏐ 1971 919 522 590 612 79 790 32 320 12 688 15 742 5 699 11 996 6 321
금융,1981,314,12. 예금은행 도별예금 및 대출금,314- X. 금융 및 보험 ⏐ 12. 예금은 행도별예금 및 대출금 ⏐ 단위 : 100만원 ⏐ 전 국 Toral 서 울 Seoul 부 산 Busan 경 기 ⏐ 계 Sub-total 인 천 ⏐ 예금 대출예 금 대 출 예금 대 출 예 금 대 출 예 금 ⏐ Loans & Loans & Loans & Loans & ⏐ Depostts disceounts Deposits discounts Deposits discounts Deposits discounts Deposits ⏐ 511 5c GA5 t2 ELE CEC 57 50 C1 1202 320 ⏐ 1 :23 E75 2 158 Clt 841 145 86 13 42 ⏐ 176 547 15E7 SCE 1 138 432 1 668 669 493 105 132 855 771 35 ⏐ { 하는 스돕는 중 하지로 그를 노 트모는 아다도 바 음교을 상다요 224 265 212 376 738
금융,1982,314,12. 예금은행 도별예금 및 대출금,"314- X. 금융 및 보험 ⏐ 12. 예금은 행도별예금 및 대출금 ⏐ 단위 100만원 ⏐ 전 국 Total 서 울 Seoul 부 산 Busan 대 구 Daegu 인 천 ⏐ 예 금 대 출 예 금 대 출 예금 대 출 예 금 [대 출 예 금 ⏐ Loans &r L.oans & Loans & L.oans & ⏐ Deposlts dlscounts Deposlts dscounts Deposits discounts Deposts discoints Deposits ⏐ 1 198 016 1 138 432 1 088 063 8£1 149 146 20 97 463 62 308 46 433 26 205 ⏐ 1 587 508 9310 132 855 5 73 55 018 35 2$2 ⏐ 2 427 752 1 360 609 1 623 401 224 265 212 376 0 07 114 586 38 950 ⏐ 2 812 281 2 905 542 를 의로, 살35 ½ 있률 691 286 576 264 586 119 035 134 379 49 133 ⏐ 760 408 3 724 689 404 398 536 343 985 168 355 184 475 67 584"
금융,1983,314,11. 예금은행 도별예금 및 대출금,"314 - X 금융 및보함 ⏐ 11. 에금은 행도별에금 및 대출금 ⏐ 남위 100만의 ⏐ 서 { Tola! 시 Scoul 부 Bisan 대 구? Daegu 인 ⏐ 에 대출 애 대 ;; 대 줌 대 •출 에 }} ⏐ Loans & Loans & Loans & L.oans & ⏐ Depostts duscounrs Deporiis dlscomts D)epo-its duscounts Deposit> disco ints Deposits ⏐ 1973 1 766 547 1 587 5¢8 l 138 432 1 053 66 193 1J 132 355 75 737 35 018 35 241 ⏐ 1974 2 12d 695 2 427 752 1 360 609 1 €23 41 224 26) 212 376 99 015 114 586 38 950 ⏐ 1975 2 812 280 2 905 542 1 937 443 1 932 091 296 §T. 264 536 119 03 5 134 379 49 231 ⏐ 137; • 700 408 3 724 889 2 417 235 2 453 404 398 33, 343 9 15 266 355 194 475 67 584 ⏐ 455 991 4 7¢8 98 3 523 631 2 993 374 548 33) 45) 4)9 231 83l 223 927 104 356"
금융,1984,306,11. 예금은행 도별 예금 및 대출금,306- X. 금융 및 보험 ⏐ 11. 예금은행도별예금 및대 출금 ⏐ 단위 :100만원 ⏐ 전 국 Total 서 울 Seoul 부 산 Pusan 대 구 Taegu 인 천 ⏐ 예 금 대 출 예 금 대 출 예금 대 출 예 금 대 출예금 ⏐ Loans & L.oans & Loans &z Loans &r ⏐ Deposits dascounts Deposits dscounts Depostts duscounts Deposits d.scounts Deposits ⏐ 2 128 695 2 423 75 ~N 1 623 402 224 265 212 376 90 076 114 586 38 950 ⏐ 2 812 280 290554 837 h4£ 1 932 691 286 576 264 580 219 035 134 379 49 13L ⏐ 3 760 408 3 724 883 2 417 235 2 453404 398 536 343 985 166 355 184 475 67 584 ⏐ 1453 455 891 4 702 983 3 523 631 2 993 374 548 754 112 885 450 409 337 952 231 831 279 824 223 927 104 356 152 298 ⏐ 069 608 997 5 038 319 4 254 526 575 648
금융,1985,308,12. 예금은행 도별예금 및 대출금,"308 ~ X. 금융 및 보험 ⏐ 12. 예금은 행도별예금 및 대출금"" ⏐ 단위 100만원 ⏐ 전 국 Total 서 울 Seoul 부 산 Pusan 대 구 Taegu 인 천 ⏐ 예 금 대 출 예 금 • 대 출 예 금 대 출 예 금 대 출' 예 금 ⏐ Loans &r Loans & Loans & L.oans & ⏐ Deposts dscounts Deposits dhiscounts Deposits dhscounts Deposits tsc ounts Deposts ⏐ 197E 2 812 280 2 905 542 286 576 필양담닭는 일단동의회을 일용닭넣을 덮입술법음 264 58: 119 035 134 379 49 131 ⏐ 3 760 408 3 724 889 398 536 343 98: 166 355 184 475 67 585 ⏐ 1977 4 708 983 548 885 450 409 231 831 223 927 104 356 ⏐ • 608 99 5 038 319 754 122 575 648 337 952 222338 252 ⏐ : 977 77 6 265 898 917 660 907 427 819"
금융,1986,316,12. 예금은행 도별 예금 및 대출금,"316 - x. 금융 및 보험 ⏐ 12. 예금은행도별금 및 대출금"" ⏐ 단위: 10억원 ⏐ 전 국 Total 서 울 Seoul 부 산 Pusan 대 구 Taegu 인 천 ⏐ 예금 대출 예 금 대 출 예금 출 예 금 [대 출 예 금 ⏐ L-oans & Loans & L.oans & L.oans & ⏐ Deposits discounts Deposits discounts Deposits dlscounts Deposits discounts Depostts ⏐ 3 760-4 •W • 724. 726:8 로싶3? 2 453-4 398• ㆁㅧ .. 344-1 66. ⏐ $ 455.9 709. 523-6 2 993-4 568. 650. 31. ⏐ ? 765-1 5 038-3 4 254-9 754- W2ㅗ 575.6 338-0 ⏐ 9 782-7 6 265- { ⅞? 1 33: 1 03:3 ⏐ 12 421.9 : 067- 21"
금융,1987,320,11. 예금은행 도별 예금 및 대출금,320 ~ X. 금융 및 보험 ⏐ 11. 예금은행도별예금및대출금 ⏐ 단위 : 10억원 ⏐ 전 국 Total 서 울 Seou] 부 산 Pusan 대 구 Taegu 인 천 ⏐ 예금 대출 예금 대 출 예 금 •대 출 예 금 대 출 예 금 ⏐ Loans & Loans &r L.oans & Loans &i ⏐ Deposits discounts Deposits discounts Deposits discounts Depostts discoants Deposits ⏐ 4 709- 3 523-6 2 993- 48- 650- 231.8 223.9 ⏐ 6 609- § 038.3 • 256. 56. 575-1 338-0 279-8 ⏐ 782.7 8 977•8 6 265-9 5 738-9 917-7 808-9 427-8 370•5 ⏐ 12 $21-9 12 204-k 8 067-8 7 863-9 055m &;? ⏐ 17 034-1 15 955.0 1% 148-4 30 050~3 350
금융,1988,320,11. 예금은행 도별예금 및 대출금,"320- X. 금융 및 보험 ⏐ 11. 예금은행도별예금 및 대출금"" ⏐ 단위 : 10억원 ⏐ 전 국 Total 서 울 Seoul 산 Pusan 대 구 Taegu 인 천 ⏐ 예금 대 출 예 금 대 출 예금대 출 예 금 대 출 예 금 ⏐ Loans &r Loans & Loans & Loans & ⏐ Deposits discounts Deposits discounts Deposits duscounts Deposits dscomnts Deposts ⏐ 1978 8 609.0 5 038.3 • 254. 754. 75• 338• 378• 22- 3속 ⏐ 1979 8 977.8 8 265.9 5 738.1 127. 28. ⏐ 1980 12 204.4 18 087-6 803. 1893 521.8 525.8 284.7 ⏐ 1481 7 034. 15 955.0 11 148.4 1일 800: 825:3 318:3 375.2 ⏐ 1982 21 189. 20 225.8 13 494.0 484.8"
금융,1989,320,11. 예금은행 도별 예금 및 대출금,"318-X 금융 및 보험 ⏐ 11. 예금은행도별금 및 대출금"") ⏐ 단위 : 10억원 ⏐ 전 국 Total 서 울 Seoul 부 산 Pusan 대 구 Taegu 인 천 ⏐ 이 긂 대 출 금 대 출 이금 •대 출 예 금 -대 출 예 금 ⏐ Loans & Loans & Loans & Loans &r ⏐ Deposits discounts Depostts discounts Deposits discounts Deposts dhiscounts Deposts ⏐ 1979 9 782.7 8 977. 8 265.9 5 738.9 808.9 427•8 370. 228. 4 ⏐ 1980 !? 421.9 2 204.. 8 067.6 ? 883.8 1 055.3 521.9 284.7 ⏐ 1981 17 034.1 15 955.0 11 148.4 10 050.3 1 350.2 865.8 375.2 ⏐ 1982 1 189. 20 225.8 13 494.0 12 501.9 1770•9 832.8 484.8 ⏐ 1983 23 907.6 24 150.3 15 102.4 14 834.6 1 985.3 802.8"
금융,1990,318,11. 예금은행 도별 예금 및 대출금,"316- X. 금융 및 보험 ⏐ 11. 껴소A서 끝비 겨쇼 및 브버숲"" ⏐ 단위 : 10억원 ⏐ 전 국 Total 서 울 Seoul 부 산 Pusan 대 구 Taegu 인 천 ⏐ 예 금 대 출 예 금 대 출 예 금대 출 예 금 [대 예 금 ⏐ L.oans & Loans & Loans & Loans & ⏐ Deposits dascounts Depostts discounts Deposits dscounts Deposts dascounts Deposits ⏐ 1980 1? 421.9 12 204.4 8 087.6 7 863.9 091. . 055. 521•9 525.8 284. ⏐ 1981 그? 034이3 15 955.0 11 148.4 10 050.3 480.: . 350. 665.9 719.1 375.2 ⏐ 1982 21 189.3 20 225.8 13 494.0 12 501.9 1 871.0 825.3 915.3 ⏐ 1983 23 907 € 24 150.3 15 102.4 14 834.6 2 061.2 962•5 092.( ⏐ 1984 27 925.1 27 978.9 17 828.0 17 238.2 2 416.3 1 127.2 1 214.7"
금융,1991,318,11. 예금은행 도별 예금 및 대출금,"316- X. 금융 및 보험 ⏐ 11. 개소슈 케 꼬숲 및 프버숲"" ⏐ 단위 : 10억원 ⏐ 전 국 Total 서 울 Seoul 부 산 Pusan 대 구 Taegu 인 천 ⏐ 예 금 대 출 예 금 대 출 예 금 대 출 예 금 •대 출 예 금 ⏐ Loans & L.oans & Loans &r L-oans & ⏐ Deposits discounts Deposts dnscounts Deposits dscounts Deposts dscounts Deposits ⏐ 1981 17 034. 15 955.0 11 148.4 10 050.3 1 480.2 1 350.2 685.9 719.1 .. 375. 8~ ⏐ 1982 로 189.3 20 225.8 13 494.0 12 501.9 1 871.0 1 770.9 825.3 184. ⏐ 1983 23 907.8 24 150.3 15 102.4 14 834.6 ㄹ A⅛© 2 061.2 3 8228 1 965.3 | 33:3 982•5 802.6 ⏐ 1984 31 822:6 27 978.9 17 628.9 17 236.2 728.8 819.8 ⏐ 1985 33 810.7 19 106.2 21 384.8"
금융,1992,318,11. 예금은행 도별 예금 및 대출금,"316- X. 금융 및 보험 ⏐ 11. 해쇼예수 게 겨숲 및 빛내숲"" ⏐ 단위 : 10억원 ⏐ 전 국 Total 서 울 Seoul 부 산 Pusan 대 구 Taegu 인 천 ⏐ 예 금 대 출 예 금 대 출 예 금 출 예 금 대 출 예 금 ⏐ Loans & Loans &z L.oans & Loans & ⏐ Deposits dls counts Deposits dscounts Deposits discounts Deposts dhscounts Deposits ⏐ 1982 21 189.3 20 225.8 13 494.0 12 501.9 1 871.0 1 ?70.9 825.3 915.3 484 8 ⏐ 1983 23 907 6 24 150.3 15 102.4 14 834.6 2 061.2 1 965.3 1 092 0 602.6 ⏐ 1984 27 925 1 27 978.9 17 236.2 2 416.3 2 196 9 그 214.7 728.8 ⏐ 1985 31 022 6 33 810 7 21 384 8 2 744 8 2 622 0 1 398.9 819.8 ⏐ 1986 35 925.8 39 098. 6 25 189 9 3 204 2 2 755.3 1 522.2 968 0"
금융,1993,378,11. 예금은행 도별 예금 및 대출금,"376-X. 금융 및 보험 ⏐ 11. 소요A 끝 겨소 및 내숲"" ⏐ 단위 : 10억원 ⏐ 전 국 Total 서 울 Seoul 부 산 Pusan 대 구 Taegu 인 천 ⏐ 예 금 대 출 예 금 대 출 예 금 대 출 예 금 대 출 예 금 ⏐ Loans and Loans and Loans and Loans and ⏐ Deposits discounts Deposits discounts Deposits discounts Deposits discounts Deposits ⏐ 1983 24 150.3 1흐 102.4 14 834.6 2 060.2 1 965. 961.9 1 092.0 602.6 ⏐ 1984 27 978.9 17 628.9 17 236.2 2 413.7 2 196.9 1 126.4 1 214.7 728.8 ⏐ 1985 33 810.7 19 106.2 21 384.8 2 744.0 2 622.0 1 312.1 1 398.9 819.8 ⏐ 1986 39 098. 6 21 311.6 25 189.9 3 204.2 2 755.3 .707. 1 522.2 68. ⏐ 1987 43 095. 8 6 525. 26 105.8 4 062.1 3 300.3 113. 1 728.5 240."
금융,1994,394,12. 예금은행 도별 예금 및 대출금,"370-1 금융 보험 및 증권 ⏐ 12. 예금은행 도별 예금 및 대출금') ⏐ 단위 10억원 ⏐ 전국 Tatal 서 울 Seoul 부산 Pusan 대구 Taegu 인천 ⏐ 예금 대출 예금 대출 예금 대출 예 금 대출 예금 ⏐ L.oans and L.oans and L.oans and Loans and ⏐ Deposts discounts Depostts dlscounts Depostts dhscounts Deposits dhscounts Deposits ⏐ 1984 27 925.1 17313 6 17 236 2 2196 g 1 214, 7288 ⏐ 1985 31 022 6 18869 5 21 384 8 2 622 0 1 398 819 8 ⏐ 1986 21 311 6 25 189 9 2 755 968 0 ⏐ 1987 43 095. 8 26525 9 26 105 8 4 062-1 3 300 % 2 113 0 1240 1 ⏐ 1988 48805 4 34 241 4 28 198.7 4 731 4 3752 7 2594 5 2 097 9 1 515 g"
금융,1995,408,12. 예금은행 시ㆍ도별 예금 및 대출금,"384 - SD. 금융, 보험 및 증권 ⏐ 12. 예금은행시• 도별 예금 및 대출금') ⏐ 단위 : 10억원 ⏐ 전 국 Total 서 울 Seoul 부산 Pusan 대구 Taegu 인천 ⏐ 예 금 대출 예금 대출 예 금 대출 예금 대출 예 금 ⏐ L.oans and Loans and Loans and Loans and ⏐ Deposits discounts Deposits discounts Deposits discounts Deposits discounts Deposits ⏐ 1985 31 022. 6 33 810.1 18869. 5 21 384.8 2 744.0 2 622. 0 1 312. 1 398. 9 819.8 ⏐ 1986 35 925. 8 39 098. 6 20 957. 8 25 189. 9 3 204.2 2 755. 3 1 707. 1 522.2 968. 0 ⏐ 1987 45 720.4 43 095.8 26174.3 26 105.8 4 062. 1 3 300. 3 2 113. 0 1 728.5 1 240.1 ⏐ 1988 57 484.7 48 805.4 33 832.4 28 198.7 4 731.4 3 752.7 2 594.5 2 097.9 1 515. 9 ⏐ 1989 66 917.7 62 547. 8 37 047.3 35 117.6 5745.7 5 069. 5 3 289.7 3 012.1 2 052. 4"
금융,1996,428,12. 예금은행 시ㆍ도별 예금 및 대출금,400 ~ 1 금융 보험 및 증권 ⏐ 12 예금은행 시 도별 예금 및 대출금!) ⏐ 단위 10억원 ⏐ 전 국 Tatal 서 울 Seoul 부 산 Pusan 대구 Taegu 인전 ⏐ 예금 대출 예금 대출 예금 대출 예 금 대출 예 금 ⏐ Loans and Loans and Loans and Loans and ⏐ Deposits discounts Depostts dscounts Depostts discounts Deposits dlscounts Depostts ⏐ 1986 35 925 8 39 098 6 20 957 8 25 189 9 3 204 2 2755 3 1 707 5 1522 2 ⏐ 1987 45720 4 43 095 8 26174 3 26105 8 4 062 3 3 300 3 2 113 0 1728 5 ⏐ 1988 48 805 33832 4 28 198 7 3752 7 2 594 5 ? 097 9 ⏐ 1989 37 047 3787 8 35 117 6 8 288 후 3 289 7 3 012 1 2 052 4 ⏐ 1990 38584 5 4150 8 3 881 5 2817 1
금융,1997,444,12. 예금은행 시ㆍ도별 예금 및 대출금,"416-XIl 금융, 보험 및 증권 ⏐ 12. 예금은행시 • 도별 예금 및 대출금') ⏐ 단위 •10억원 ⏐ 전국 Entre ration 서 울 Seoul 부 산 Pusan 대구 Taegu 인천 ⏐ 예금 대출 예금 대출 예금 대출 예금 대출 예금 ⏐ Loans and L.oans and L,oans and L.oans and ⏐ Deposits drscounts Depostts discounts Depostts discounts Deposits discounts Deposits ⏐ 1987 45 730. 4 43 095.8 26174.3 26 105.8 4062.1 3 300.3 2113 0 1 728. 5 1 240. 1 ⏐ 1988 57 484.7 48 805.4 33 832.4 28 198.7 4 731.4 3 752.7 2 594.5 2 097.9 1515 9 ⏐ 1989 66 917.7 62 547.8 37 047. 3 35 117.6 $745.7 5 069.5 3 289. 7 3 012.1 2 052 4 ⏐ 1990 84 054.1 74 028. 6 44 841. 9 38 584. 5 082. ⑥ 286. 7 4150.8 3 881.5 2 817.1 ⏐ 1991 98 507.9 89 415. 6 51 983. 4 45 605. 6 124. 7 531,5 5 095. 4 4 667.2 3 285.2"
