계열,판,쪽,표제목,장,블록,지역,매칭,열순번,x위치,원문,값,신뢰도,플래그,행원문
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1989 3197,서울,col-en,0,0.5729,3354,3354,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1989 3197
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1989 3197,부산,col-en,0,0.6407,17 49,1749,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1989 3197
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1989 3197,대구,col-en,0,0.7056,35 15,3515,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1989 3197
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1989 3197,광주,col-en,0,0.8409,42 99,4299,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1989 3197
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1989 3197,대전,col-en,0,0.9107,2083,2083,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1989 3197
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1990 20 58,서울,col-en,0,0.5729,3118,3118,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1990 20 58
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1990 20 58,부산,col-en,0,0.6407,1582,1582,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 1990 20 58
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1990 20 58,대구,col-en,0,0.7056,27 42,2742,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 1990 20 58
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1990 20 58,광주,col-en,0,0.8409,22 43,2243,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1990 20 58
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1990 20 58,대전,col-en,0,0.9107,1789,1789,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1990 20 58
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1991 12 78,서울,col-en,0,0.5729,11 15,1115,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1991 12 78
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1991 12 78,부산,col-en,0,0.6407,14 69,1469,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1991 12 78
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1991 12 78,대구,col-en,0,0.7056,1374,1374,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1991 12 78
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1991 12 78,광주,col-en,0,0.8409,16 50,1650,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1991 12 78
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1991 12 78,대전,col-en,0,0.9107,2325,2325,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 1991 12 78
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1992 -1 27,서울,col-en,0,0.5729,-278,-278,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1992 -1 27
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1992 -1 27,부산,col-en,0,0.6407,-157,-157,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1992 -1 27
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1992 -1 27,대구,col-en,0,0.7056,-261,-261,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1992 -1 27
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1992 -1 27,광주,col-en,0,0.8409,-033,-33,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1992 -1 27
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1992 -1 27,대전,col-en,0,0.9107,-9 35,-935,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1992 -1 27
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1993 -738,서울,col-en,0,0.5729,-872,-872,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1993 -738
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1993 -738,부산,col-en,0,0.6407,-677,-677,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1993 -738
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1993 -738,대전,col-en,0,0.9107,-781,-781,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1993 -738
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1994 -057,서울,col-en,0,0.5729,-136,-136,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1994 -057
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1994 -057,부산,col-en,0,0.6407,-035,-35,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1994 -057
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1994 -057,대구,col-en,0,0.7056,087,87,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1994 -057
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1994 -057,광주,col-en,0,0.8409,-026,-26,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 1994 -057
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1994 -057,대전,col-en,0,0.9107,-059,-59,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1994 -057
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1995 055,서울,col-en,0,0.5729,018,18,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1995 055
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1995 055,부산,col-en,0,0.6407,014,14,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1995 055
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1995 055,대구,col-en,0,0.7056,127,127,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1995 055
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1995 055,광주,col-en,0,0.8409,144,144,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1995 055
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1995 055,대전,col-en,0,0.9107,-047,-47,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 1995 055
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거지역 Dwelling 0 30 020 0 44 131,서울,col-en,0,0.5729,005,5,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거지역 Dwelling 0 30 020 0 44 131
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거지역 Dwelling 0 30 020 0 44 131,부산,col-en,0,0.6407,013,13,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거지역 Dwelling 0 30 020 0 44 131
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거지역 Dwelling 0 30 020 0 44 131,대구,col-en,0,0.7056,108,108,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거지역 Dwelling 0 30 020 0 44 131
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거지역 Dwelling 0 30 020 0 44 131,광주,col-en,0,0.8409,195,195,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거지역 Dwelling 0 30 020 0 44 131
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거지역 Dwelling 0 30 020 0 44 131,대전,col-en,0,0.9107,-064,-64,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거지역 Dwelling 0 30 020 0 44 131
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업지역 Commercal 037 0.32 035 102,서울,col-en,0,0.5729,052,52,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업지역 Commercal 037 0.32 035 102
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업지역 Commercal 037 0.32 035 102,부산,col-en,0,0.6407,-008,-8,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업지역 Commercal 037 0.32 035 102
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업지역 Commercal 037 0.32 035 102,대구,col-en,0,0.7056,063,63,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업지역 Commercal 037 0.32 035 102
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업지역 Commercal 037 0.32 035 102,광주,col-en,0,0.8409,089,89,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업지역 Commercal 037 0.32 035 102
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업지역 Commercal 037 0.32 035 102,대전,col-en,0,0.9107,-198,-198,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업지역 Commercal 037 0.32 035 102
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공업지역 Industral 076 099 037 07,서울,col-en,0,0.5729,155,155,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 공업지역 Industral 076 099 037 07
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공업지역 Industral 076 099 037 07,부산,col-en,0,0.6407,025,25,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 공업지역 Industral 076 099 037 07
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공업지역 Industral 076 099 037 07,대구,col-en,0,0.7056,152,152,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 공업지역 Industral 076 099 037 07
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공업지역 Industral 076 099 037 07,광주,col-en,0,0.8409,229,229,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 공업지역 Industral 076 099 037 07
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공업지역 Industral 076 099 037 07,대전,col-en,0,0.9107,056,56,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 공업지역 Industral 076 099 037 07
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,녹지지역 Green Belt 086 046 0 99 155,서울,col-en,0,0.5729,-053,-53,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 녹지지역 Green Belt 086 046 0 99 155
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,녹지지역 Green Belt 086 046 0 99 155,부산,col-en,0,0.6407,0 40,40,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 녹지지역 Green Belt 086 046 0 99 155
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,녹지지역 Green Belt 086 046 0 99 155,대구,col-en,0,0.7056,1 50,150,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 녹지지역 Green Belt 086 046 0 99 155
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,녹지지역 Green Belt 086 046 0 99 155,광주,col-en,0,0.8409,079,79,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 녹지지역 Green Belt 086 046 0 99 155
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,녹지지역 Green Belt 086 046 0 99 155,대전,col-en,0,0.9107,067,67,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 녹지지역 Green Belt 086 046 0 99 155
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,비도시지역 Non-City 110 418 1 16 0 94 .,부산,col-en,0,0.6407,366,366,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 비도시지역 Non-City 110 418 1 16 0 94 .
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,비도시지역 Non-City 110 418 1 16 0 94 .,대구,col-en,0,0.7056,10 29,1029,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 비도시지역 Non-City 110 418 1 16 0 94 .
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,비도시지역 Non-City 110 418 1 16 0 94 .,광주,col-en,0,0.8409,-015,-15,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 비도시지역 Non-City 110 418 1 16 0 94 .
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,전 Dry paddles 168 113 166 206,서울,col-en,0,0.5729,-0 46,-46,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 전 Dry paddles 168 113 166 206
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,전 Dry paddles 168 113 166 206,부산,col-en,0,0.6407,089,89,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 전 Dry paddles 168 113 166 206
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,전 Dry paddles 168 113 166 206,광주,col-en,0,0.8409,173,173,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 전 Dry paddles 168 113 166 206
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,전 Dry paddles 168 113 166 206,대전,col-en,0,0.9107,022,22,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 전 Dry paddles 168 113 166 206
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,답 Rice flelds 1 21 137 130 104,서울,col-en,0,0.5729,080,80,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 답 Rice flelds 1 21 137 130 104
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,답 Rice flelds 1 21 137 130 104,부산,col-en,0,0.6407,0 60,60,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 답 Rice flelds 1 21 137 130 104
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,답 Rice flelds 1 21 137 130 104,대구,col-en,0,0.7056,261,261,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 답 Rice flelds 1 21 137 130 104
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,답 Rice flelds 1 21 137 130 104,광주,col-en,0,0.8409,153,153,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 답 Rice flelds 1 21 137 130 104
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,답 Rice flelds 1 21 137 130 104,대전,col-en,0,0.9107,08,8,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 답 Rice flelds 1 21 137 130 104
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거용 For dweling 043 026 061 159,서울,col-en,0,0.5729,015,15,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거용 For dweling 043 026 061 159
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거용 For dweling 043 026 061 159,부산,col-en,0,0.6407,015,15,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거용 For dweling 043 026 061 159
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거용 For dweling 043 026 061 159,대구,col-en,0,0.7056,109,109,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거용 For dweling 043 026 061 159
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거용 For dweling 043 026 061 159,광주,col-en,0,0.8409,124,124,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거용 For dweling 043 026 061 159
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거용 For dweling 043 026 061 159,대전,col-en,0,0.9107,-054,-54,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 주거용 For dweling 043 026 061 159
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업용 For commerce 028 018 029 172,서울,col-en,0,0.5729,019,19,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업용 For commerce 028 018 029 172
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업용 For commerce 028 018 029 172,부산,col-en,0,0.6407,-001,-1,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업용 For commerce 028 018 029 172
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업용 For commerce 028 018 029 172,대구,col-en,0,0.7056,056,56,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업용 For commerce 028 018 029 172
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업용 For commerce 028 018 029 172,광주,col-en,0,0.8409,132,132,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업용 For commerce 028 018 029 172
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업용 For commerce 028 018 029 172,대전,col-en,0,0.9107,-124,-124,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 상업용 For commerce 028 018 029 172
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,임야 Forest -0 16 -063 0ㆀ0 -0 09,서울,col-en,0,0.5729,-253,-253,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 임야 Forest -0 16 -063 0ㆀ0 -0 09
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,임야 Forest -0 16 -063 0ㆀ0 -0 09,부산,col-en,0,0.6407,-0 14,-14,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 임야 Forest -0 16 -063 0ㆀ0 -0 09
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,임야 Forest -0 16 -063 0ㆀ0 -0 09,대구,col-en,0,0.7056,141,141,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 임야 Forest -0 16 -063 0ㆀ0 -0 09
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,임야 Forest -0 16 -063 0ㆀ0 -0 09,광주,col-en,0,0.8409,0 57,57,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 임야 Forest -0 16 -063 0ㆀ0 -0 09
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공장용지 Fractory 086 123 0 50 0 08,서울,col-en,0,0.5729,199,199,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 공장용지 Fractory 086 123 0 50 0 08
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공장용지 Fractory 086 123 0 50 0 08,부산,col-en,0,0.6407,0 33,33,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 공장용지 Fractory 086 123 0 50 0 08
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공장용지 Fractory 086 123 0 50 0 08,대구,col-en,0,0.7056,203,203,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 공장용지 Fractory 086 123 0 50 0 08
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공장용지 Fractory 086 123 0 50 0 08,광주,col-en,0,0.8409,300,300,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 공장용지 Fractory 086 123 0 50 0 08
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공장용지 Fractory 086 123 0 50 0 08,대전,col-en,0,0.9107,126,126,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 공장용지 Fractory 086 123 0 50 0 08
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,기타 Others 087 056 1 28 0 35,서울,col-en,0,0.5729,056,56,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 기타 Others 087 056 1 28 0 35
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,기타 Others 087 056 1 28 0 35,부산,col-en,0,0.6407,011,11,0.3,전치·패널2|저신뢰,[전치] 13. 시도별 지가 변동률 (평균) | 기타 Others 087 056 1 28 0 35
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,기타 Others 087 056 1 28 0 35,대구,col-en,0,0.7056,058,58,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 기타 Others 087 056 1 28 0 35
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,기타 Others 087 056 1 28 0 35,광주,col-en,0,0.8409,0 26,26,0.5,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 기타 Others 087 056 1 28 0 35
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,기타 Others 087 056 1 28 0 35,대전,col-en,0,0.9107,-023,-23,1.0,전치·패널2,[전치] 13. 시도별 지가 변동률 (평균) | 기타 Others 087 056 1 28 0 35
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1989 48 03\,경북,col-en,0,0.7477,19 80,1980,0.5,전치·패널4,[전치] 1989 48 03\
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1989 48 03\,제주,col-en,0,0.9086,41 90,4190,0.3,전치·패널4|저신뢰,[전치] 1989 48 03\
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1990 22 03\,경북,col-en,0,0.7477,1332,1332,0.5,전치·패널4,[전치] 1990 22 03\
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1990 22 03\,제주,col-en,0,0.9086,845,845,1.0,전치·패널4,[전치] 1990 22 03\
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1991 1468,경북,col-en,0,0.7477,911,911,0.5,전치·패널4,[전치] 1991 1468
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1991 1468,제주,col-en,0,0.9086,1043,1043,1.0,전치·패널4,[전치] 1991 1468
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1992 008,경북,col-en,0,0.7477,-026,-26,1.0,전치·패널4,[전치] 1992 008
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1992 008,제주,col-en,0,0.9086,026,26,1.0,전치·패널4,[전치] 1992 008
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1993 -7 06,경북,col-en,0,0.7477,-657,-657,1.0,전치·패널4,[전치] 1993 -7 06
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1993 -7 06,제주,col-en,0,0.9086,-870,-870,1.0,전치·패널4,[전치] 1993 -7 06
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1994 -0 26,경북,col-en,0,0.7477,063,63,1.0,전치·패널4,[전치] 1994 -0 26
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1995 146,경북,col-en,0,0.7477,072,72,0.3,전치·패널4|저신뢰,[전치] 1995 146
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,1995 146,제주,col-en,0,0.9086,-015,-15,1.0,전치·패널4,[전치] 1995 146
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거지역 Dwellng 049 166 045 -0 60 064,경북,col-en,0,0.7477,1 25,125,0.5,전치·패널4,[전치] 주거지역 Dwellng 049 166 045 -0 60 064
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거지역 Dwellng 049 166 045 -0 60 064,경남,col-en,0,0.8314,047,47,0.5,전치·패널4,[전치] 주거지역 Dwellng 049 166 045 -0 60 064
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,주거지역 Dwellng 049 166 045 -0 60 064,제주,col-en,0,0.9086,-003,-3,0.5,전치·패널4,[전치] 주거지역 Dwellng 049 166 045 -0 60 064
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업지역 Commerclal 0 70 1 30 020 -094 0 26,경북,col-en,0,0.7477,048,48,1.0,전치·패널4,[전치] 상업지역 Commerclal 0 70 1 30 020 -094 0 26
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업지역 Commerclal 0 70 1 30 020 -094 0 26,경남,col-en,0,0.8314,044,44,0.5,전치·패널4,[전치] 상업지역 Commerclal 0 70 1 30 020 -094 0 26
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,상업지역 Commerclal 0 70 1 30 020 -094 0 26,제주,col-en,0,0.9086,001,1,1.0,전치·패널4,[전치] 상업지역 Commerclal 0 70 1 30 020 -094 0 26
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공업지역 Industral 0 20 063 141 -027 025,경북,col-en,0,0.7477,031,31,1.0,전치·패널4,[전치] 공업지역 Industral 0 20 063 141 -027 025
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공업지역 Industral 0 20 063 141 -027 025,경남,col-en,0,0.8314,067,67,1.0,전치·패널4,[전치] 공업지역 Industral 0 20 063 141 -027 025
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,공업지역 Industral 0 20 063 141 -027 025,제주,col-en,0,0.9086,000,0,0.3,전치·패널4|저신뢰,[전치] 공업지역 Industral 0 20 063 141 -027 025
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,녹지지역 Green Belt 187 176 -0 48 -0 13 042,경북,col-en,0,0.7477,097,97,0.5,전치·패널4,[전치] 녹지지역 Green Belt 187 176 -0 48 -0 13 042
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,녹지지역 Green Belt 187 176 -0 48 -0 13 042,경남,col-en,0,0.8314,055,55,0.5,전치·패널4,[전치] 녹지지역 Green Belt 187 176 -0 48 -0 13 042
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,녹지지역 Green Belt 187 176 -0 48 -0 13 042,제주,col-en,0,0.9086,-001,-1,1.0,전치·패널4,[전치] 녹지지역 Green Belt 187 176 -0 48 -0 13 042
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,비도시지역 Non-City 21 0 39 0? -0 27 0 52,경북,col-en,0,0.7477,0 43,43,0.3,전치·패널4|저신뢰,[전치] 비도시지역 Non-City 21 0 39 0? -0 27 0 52
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,비도시지역 Non-City 21 0 39 0? -0 27 0 52,경남,col-en,0,0.8314,072,72,0.5,전치·패널4,[전치] 비도시지역 Non-City 21 0 39 0? -0 27 0 52
지가,1996,495,13. 시도별 지가변동률(평균),XIV. 물가 및 가계,비도시지역 Non-City 21 0 39 0? -0 27 0 52,제주,col-en,0,0.9086,-061,-61,1.0,전치·패널4,[전치] 비도시지역 Non-City 21 0 39 0? -0 27 0 52
