계열,판,쪽,표제목,header
사업체,1999,326,3. 시ㆍ도별 사업체수 및 종사자수(1998) (계속),"324 -세. 사업체 총괄, 도소매 및 서비스업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(1998)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강 원 도 충청북도 중청남도 ⏐ Kyongg Kang-won Chungchongbuk Province Chungchongnam Provice ⏐ 사업체수 | 종사자수 .사업체수 | 종사자수 사업체수 | 중사자수 사업체수 종사자수 ⏐ 산업분류 ⏐ Establish- Establish- Establish- Establish- ⏐ ments Workers ments Workers ments Workers ments Workers ⏐ 전 산 업 425 043 2 036 899 104 241 385 094 88 714 375 108 113 337 456 957 ⏐ 농 업, 수렵업 및임 업 193 2 225 127 1 261 1∞ 754 357 3 113 ⏐ 농업.수렵업 및 관련서비스업 186 2 135 ㅛ!1 648 348 3 025"
사업체,1999,327,3. 시ㆍ도별 사업체수 및 종사자수(1998) (계속),"VI. Census of Establishments, Wholesale & Retail Trade and Services-325 ⏐ 3. Number of Establishments and Persons Engaged by province (1998)(cont'd) ⏐ • ⏐ In each person ⏐ 전라북도 전라남도 경상북도 경상남도 제 주 도 ⏐ Chollanam Province Chollanam Province e i Kyongsangbuk province | Kyongsangnam Province Cheju Province ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Industrial Classification ⏐ Establish- Establish-옓 Establish- Establish- Establish- ⏐ ments Workers ments Workers얧 ments Workers ments Workers ments Workers ⏐ 117 729 450 701 128 510 494 629 167 913 700 425 186 052 806 270 34 994 141 428 Al industies ⏐ 203 2 042 253 2 300 244 2 009 251 2 471 421 7 632 Agriculnure, hunting and forestry"
사업체,2000,318,3. 시ㆍ도별 사업체수 및 종사자수(1999),"316- VI. 사업체 총괄, 도소매 및 서비스업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(1999) ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Metropolitan City Busan Metropolitan City ⏐ 사업체수 1 종사자수 사업체수 종사자수 사업체수 | 종사자수 ⏐ 산업분류 ⏐ Establsh- 남 여 Establish- Establish- ⏐ ments Workers Male Fmale ments Workers ments Workers ⏐ 전 산 업 2 927 330 12 920 289 8 026 088 4 894 201 690 205 3 367 652 256 561 1 045 176 ⏐ 놈 업 및 임 업 2 164 23 208 18 929 4 279 46 608 18 123 ⏐ 농업,수렵업 및 관련서비스업 2 103 22 300 18 150 4 150 16 112"
사업체,2000,319,3. 시ㆍ도별 사업체수 및 종사자수(1999) (계속),"VI. Census of Establishments. Wholesale & Retail Trade and Services - 317 ⏐ 3. Number of Establishments and Persons Engaged by Province (1999) ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Metro Clty Incheon Metro. Clty Gwangju Metro City Dacjeon Metro.City Ulsan Metro. Clty ⏐ 사업체수 종사자수 사업체수 종사자수사업체수|총사자수 사업체수 종사자수 사업체수|종사자수 ⏐ Industrial Classificaton ⏐ Establsh- Establish- E.stablish- Establish- Establish- ⏐ ments I Workers ments Workers ments Workers ments Workers ments Workers ⏐ 1기 487 657 459 138 119 641 990 85 073 367 734 86 232 356 033 55 660 310 708 All duaries ⏐ 191 ㄺ 225 121 5 41 18 122| Agricuture and foretry ⏐ 191 ""' 225 32 18 122 Agiculurs hunting and related sewvice acimlie"
사업체,2000,320,3. 시ㆍ도별 사업체수 및 종사자수(1999) (계속),"318- VI. 사업체 총괄, 도소매 및 서비스업 ⏐ 3. 시•도별 사업체수 및 종사자수(1999)(계속) ⏐ 단위 : 개, 명 ⏐ 경 기 도 강 원 도 충청북도 충청남도 ⏐ Cyeonggi Province Gangwon Provnce Chungcheongbuk Province Chungcheongnam Provice ⏐ 사업체수 | 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 산업분류 ⏐ Establsh- E.stablish- Establsh- Establush- ⏐ ments Workers ments Workers ments Workers ments Workers ⏐ 전 산 업 462 593 2 217 212 109 423 395 907 92 895 395 025 118 552 474 816 ⏐ 농 업 및 임 업 17 1 860 124 1 392 30 706 296 2 785 ⏐ 농업. 수렵업 및 관련서비스업 1 828 108 608 289 2 746"
사업체,2000,321,3. 시ㆍ도별 사업체수 및 종사자수(1999) (계속),"VI. Census of Establishments, Wholesale & Retail Trade and Services - 319 ⏐ 3. Number of Establishments and Persons Engaged by province (1999)(cont'd) ⏐ In each, person ⏐ 전라 북도 전 라 남 도 경상북도 경상남도 제 주 도 ⏐ Jeoliabuk Province Jeollanam Province Gyeongsangbuk Provncel Gyeongsangnam Provnc Jeju Province ⏐ 사업체수 종사자수 사업체수/ 종사자수/ 사업채수 종사자수/사업체수 종사자수사업체수 종사자수 Industral Classiticaton ⏐ E:stablsh- Establsh- Establish- |Establish- | Establish- ⏐ ments I Workers」 ments Workers ments Workers ments Workers ments Workers ⏐ 122 113 458 658 132 342 506 561 174 481 714 779 194 273 862 446 37 321 148 133 Al! untustries ⏐ 214 1 697 250 2 365 236 2 026 225 2 3!! 419 6 635 Aercuture and forcy ⏐ 207 1 655 243 2 336 228 1 947 222 2 273 6 635 Asiuhturc, huimting and relaed sevice actvitcs ⏐ 7 42 7 29 8 79 3 38 Foresty, foeging and related service activities"
사업체,2001,324,3. 시ㆍ도별 사업체수 및 종사자수(2000),"320- V. 사업체 총괄, 도소매 및 서비스업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2000) ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Metropolitan City Busan Metropolitan City ⏐ 산업분류 사업체수 종사자수 사업체수 | 종사자수 사업체수 | 종사자수 ⏐ Establish- 남 여 Establish. Establish ⏐ ments Workers Male Fmale ments Workers ments Workers ⏐ 전 산 업 3 013 417 13 604 274 8 345 024 5 259 250 719 536 3 574 824 261 480 1 057 136 ⏐ 뇽 업 및 임 업 2 199 24 806 20 218 4 588 39 460 17 127 ⏐ 업 ? 121 23 963 19 535 15 120 ⏐ 업 78 843 683 4 7"
사업체,2001,325,3. 시ㆍ도별 사업체수 및 종사자수(2000) (계속),"Vi. Census of Establishments, Wholesale & Retalil Trade and Services- 321 ⏐ 3. Number of Establishments and Workers by Province (2000) ⏐ In each person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Metro, City Incheon Metro. City Gwangju Metro. City Daejeon Meto. Cidy UIsan Metro. City ⏐ 사업제수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수|중사자수 사업체수 종사자수 ⏐ Industrial Classification ⏐ Establish- Establish- Establish- Establish- Establish- ⏐ ments Workers menis Workers ments Workers ments Workers ments Workers ⏐ 174 760 664 860 142 406 666 896 87 584 380 831 86 832 365 389 58 044 334 565 AI idurtie ⏐ 15 217 22 179 12 159 4 30 20 180 Agricutare and forety ⏐ !미 203 142 ""? .§ 177 Agriculare"
사업체,2001,326,3. 시ㆍ도별 사업체수 및 종사자수(2000) (계속),"322- VI. 사업체 총괄, 도소매 및 서비스업 ⏐ 3. 시•도별 사업체수 및 종사자수(2000)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Cyeonegji Province Gangwon Province Chungcheongbuk Province Chungcheongram Provice ⏐ 사업체수 종사자수 사업체수 | 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 산업분류 ⏐ E:stablish- Estabish- Establish- Establish- ⏐ ments Workers ments Workers ments Workers ments Workers ⏐ 전 산 업 488 147 2 416 082 110 065 405 532 94 736 416 695 119 149 496 966 ⏐ 뇽 업 및 임 업 183 2 275 119 1 148 93 729 304 3 037 ⏐ 178 2 241 102 961 82 602 296 2 989"
사업체,2001,327,3. 시ㆍ도별 사업체수 및 종사자수(2000) (계속),"VI. Census of Establishments, Wholesale & Retan Trade and Services - 323늃 ⏐ 3. Number of Establishments and Workers by province (2000)(Cont'd) ⏐ In cach, person ⏐ 전라북도 전라남도 경상북도 경상 남도 제 주도 ⏐ Jeollabuk Province Jeollanam Province Cyeongpangbuk Province Cyeongsangnam Province Jeju Province ⏐ 사업체수|종사자수 사업체수 종사자수 사업체수 콩사자수 • 사업체수| 종사자수 사업체수 중사자수 ⏐ Inctustrial Classiication ⏐ Establish- Establish- Establish- Establish- Establish- ⏐ ments Workers얧 ments Workers ments Workers ments Workers ments Workers ⏐ 121 548 470 946 132 905 519 464 177 916 770 024 199 462 910 059 38 847 154 005 Al inbuiaria ⏐ 194 1 742 270 2 448 243 2 320 210 2 200 454 1 555 Agricuaure mnd farertry ⏐ 188 £ 690 264 2 397 232 2 220 208 2 180 453 7 55a| Aorautbne"
사업체,2002,304,3. 시·도별 사업체수 및 종사자수(2001),"302- VII. 사업체 총괄, 도소매 및 서비스업 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2001) ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Metropolitan City Busan Metropoltan Citly ⏐ 산업분류 사업체수 | 종사자수 사업체수 | 종사자수 사업체수 종사자수 ⏐ Establish- 남 여 Establish- Establish- ⏐ ments Workers Male얧 Fmale tnents Workers얧 ments Workers ⏐ 전 산 업 3 051 482 14 336 604 8 675 979 5 660 625 725 569 3 876 833 263 117 1 117 981 ⏐ 농 업 및 임 업 1 868 24 433 18 025 6 408 30 305 8 149 ⏐ 업 280 ⏐ 임 업 4 25 10"
사업체,2002,305,3. 시·도별 사업체수 및 종사자수(2001) (계속),"VI. Census of Establishments, Wholesale & Retail Trade and Services -303 ⏐ 3. Number of Establishments and Workers by Province (2001) ⏐ In each person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Metro. City Incheon Meto. City Gwangju Metro. City Daejeon Metro. City UIsan Metro. City ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 사자수 사업체수 종사자수 사업채수 종사자수 Industrial Classification ⏐ Establish- Establish- Establish- Establish~ Establish- ⏐ ments Workers ments Workers ments Workers얧 ments Workers ments Warkers ⏐ 178 921 704 069 147 081 699 233 89 552 398 674 90 498 397 874 59 835 352 906 Al intusties ⏐ 49 u 256 9 126 56 11 39 Agrituure and foresty ⏐ .a 15 220 126 24 39 Agriculture ⏐ 2 36 32 Forestry"
사업체,2002,306,3. 시·도별 사업체수 및 종사자수(2001) (계속),"304 - VII. 사업체 총괄, 도소매 및 서비스업 ⏐ 3. 시•도별 사업체수 및 종사자수(2001)(계속) ⏐ 단위 : 개, 명 ⏐ 경 기 도 강 원 도 충청북도 충청남도 ⏐ Gyeonggi Province쳔 Gangwon Province Chungcheongbuk Province Chungoheongnam Provice ⏐ 사업체수 종사자수 사업 체수 종사자수 사업 체수 종사자수 사업체수 종사자수 ⏐ 산업분류 ⏐ Fstablish- Establish- Establish- Establish- ⏐ ments Workers ments Workers Iments Workers ments Workers ⏐ 전 산 업 508 916 2 597 736 311 735 419 635 95 812 422 582 118 197 509 575 ⏐ 농 업 및 임 업 149 2 618 1 572 87 972 278 2 758 ⏐ 농 81 262"
사업체,2002,307,3. 시·도별 사업체수 및 종사자수(2001) (계속),"VI. Census of Estabishments, Wholesale & Retal Trade and Services - 305 ⏐ 3. Number of Establishments and Workers by province (2001)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라 남 도 경 상 북 도 경상남도 제 주 도 ⏐ Jeollabuk Province얧 Jeollanar Province Gyeongsangbuk Province Gyeongsangnam Province Jeju Province옓 ⏐ 사업체수 종사자수 사업체수|종사자수 사업체수 종사자수 사업체수 종사자수 사업체수| 종사자수 Industrial Classification ⏐ Establish- Establish- Establish- Establish- Establish- ⏐ ments Workers ments Workers ments Workers ments Workers ments Workers ⏐ 118 429 468 326 128 317 497 654 176 789 785 381 198 283 923 825 40 331 164 320 All indistrics ⏐ 156 1 509 249 2 852 192 1 641 1?7 1 914 393 7 622 Agricilture and forestry ⏐ 150 1 431 242 2 755 179 1 300 1 639 392 7 611 Agriallre ⏐ 6 78 ㄱ 97 13 341 275 1 11 Forestry"
사업체,2003,348,3. 시ㆍ도별 사업체수 및 종사자수(2002),"346 - VII. 총사업체, 도소매 • 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2002) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Metropoliran Ciy Busan Metropolitan City ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 • | 종사자수 ⏐ 남 여 Establish ⏐ Establish Establish ⏐ -ments Workers Male Female -ments Workers -ments Workers ⏐ 전 산 업 3 131 963 14 608 322 8 716 135 5 892 187 735 258 3 805 462 268 784 1 145 605 ⏐ 농 업 임 업 20 052 5 322 26 321 7 86"
사업체,2003,349,3. 시ㆍ도별 사업체수 및 종사자수(2002) (계속),"VI. Census of Establishments, Wholesale• Retall Trade and Services, and Business Enterprise -347 ⏐ 3. Number of Establishments and Workers by Province(2002) ⏐ ※ See the headnote tabier ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Metro. City Incheon Metro. City Gwangju Metro. Ciry Daejeon Meto. City Uisan Merro. City ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Workers -ments Workers -ments Workers ⏐ 182 576 738 541 153 534 723 081 93 161 416 398 91 850 403 620 63 178 370 570 All industries ⏐ I1 239 18 206 8 256 7 176 8 6l Agricuture and Forestry ⏐ 234 16 175 160 61 Agriculture"
사업체,2003,350,3. 시ㆍ도별 사업체수 및 종사자수(2002) (계속),"348- VI. 총사업체, 도소매 • 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2002)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi Province Gangwon Province Chungcheongbuk Province Chungcheongnam Province_ ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Workers -ments Workers ⏐ 전 산 업 540 754 2 720 746 113 276 431 064 96 684 434 578 119 762 525 595 ⏐ 농 업 및 임 업 143 2 030 98 ⏐ 업 78 ⏐ 임 업 10 20"
사업체,2003,351,3. 시ㆍ도별 사업체수 및 종사자수(2002) (계속),"VI. Census of Establishrenis, Wholesale • Retail Trade and Services, and Business Enterprise - 349늅 ⏐ 3. Number of Establishments and Workers by Province(2002)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주도 ⏐ Jeollabuk Province Jeollanam Province Gyeongsangbulk Prorvince yeongsangna Jeju Province ⏐ 사업체수 종사자수 사업체수 종사자수 사업채수 종사자수 사업채수| 종사자수 사업체수 중사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers •ments Workers -ments Workers -ments Workers -ments Workers ⏐ 119 443 478 066 128 517 495 961 179 861 789 747 203 569 955 479 41 756 173 809 All intustries ⏐ 163 2 170 259 2 990쉲 196 1 816 173 1 713 378 7 088 : Agricufture and forestry ⏐ 1577 7 084 Agricuiture ⏐ 136 4 Foresiry"
사업체,2004,420,3. 시ㆍ도별 사업체수 및 종사자수(2003),"416 - VII. 총사업체, 도소매• 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2003) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Busan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 남 여 ⏐ Establish Establish Establish ⏐ -ments Workers Male Female -ments Workers -ments Workers ⏐ 전 산 업 3 187 916 14 729 166 8 773 497 5 955 669 748 953 3 791 943 268 339 1 130 189 ⏐ 농 업 및 임 업 27 723 21 309 26 418 9 91"
사업체,2004,421,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"VIII. Census of Est abl i shrent s, Whol esal e Retail Trade and Servi ces, and Busi ness Enterpri se - 417 ⏐ 3. Number of Establishments and Workers by Province(2003) ⏐ * see the headnote table1. ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Incheon Gwangju Daejeon Ulsan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Wotkers -ments Workers -ments Workers -ments Workers -ments Workers ⏐ 183 115 727 337 156 020 721 256 94 439 429 262 91 480 397 790 64 265 372 830 All industries ⏐ 229 21 211 9 237 8 203 10 106 Agriculture and forestry ⏐ 200 16 152 ‘ 215 3 155 91 Agticulture"
사업체,2004,422,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"418 - VII. 총사업체, 도소매• 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2003) (계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do늉 Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Workers -ments Workers ⏐ 전 산 업 566 798 2 845 516 115 302 433 109 97 506 437 126 122 459 544 469 ⏐ 업 및 임 업 152 2 489 ㄲ1 ⏐ 농 업 137 ⏐ 임 업 15 14"
사업체,2004,423,3. 시ㆍ도별 사업체수 및 종사자수(2003) (계속),"VIII. Census of Establ ishnents, Whol esal e Retail Trade and Services, and Busi ness Enter pri se - 419 ⏐ 3. Number of Establis hments and Workers by Province(2003)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do늉 Gyeongsangnam-do Jeju-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Wotkers -men ts Workers -ments Wotkers -ments Workers -ments Workers ⏐ 119 77 470 976 128 218 487 402 181 919 799 774 207 250 970 400 42 136 169 787 All industries ⏐ 167 2 312 254 3 199 203 2 268 172 2 092 368 6 803 Agriculture and forestry ⏐ 157 2 174 233 2 956 178 1 811 161 1 827 365 6 79 Agriculture ⏐ 10 138 ㄺ 243 25 457 ㄲ 265 3 24 Forestry"
사업체,2005,438,3. 시ㆍ도별 사업체수 및 종사자수(2004),"436 - VIII. 총사업체, 도소매 · 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2004) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Busan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 남 여 ⏐ Establish Establish Establish ⏐ -ments Workers Male Female -ments Workers -ments Workers ⏐ 전 산 업 3 189 890 14 818 754 8 822 931 5 995 823 740 779 3 732 230 267 478 1 144 196 ⏐ 농 업 및 임 업 24 734 19 163 405 6 41"
사업체,2005,439,3. 시ㆍ도별 사업체수 및 종사자수(2004) (계속),"VIlI. Census of Establishments, Wholesale• Retail Trade and Services, and Business Enterprise - 437 ⏐ 3. Number of Establishments and Workers by Province(2004) ⏐ ※ See the headnote tablel. ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Incheon Gwangju Dacjeon Ulsan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Workers -ments Workers -ments Workers ⏐ 182 359 718 977 157 071 724 326 95 950 433 207 90 402 402 530 64 715 378 055 All industries ⏐ 10 189 17 244 12 251 9 208 9 87 Agriculture and forestry ⏐ 163 15 236 11 232 6 157 72 Agriculture"
사업체,2005,440,3. 시ㆍ도별 사업체수 및 종사자수(2004) (계속),"438 - VIII. 총사업체, 도소매 • 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2004)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do늉 Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish ⏐ -ments Workers -men ts Workers -ments Workers -ments Workers ⏐ 전 산 업 577 633 2 940 840 116 338 436 787 96 ㄲ 439 934 123 445 565 624 ⏐ 농 업 및 임 업 301 3 448 ⏐ ㅎ 업업 281 3 219 ⏐ 임 20 229"
사업체,2005,441,3. 시ㆍ도별 사업체수 및 종사자수(2004) (계속),"VIlI. Census of Establishments, Wholesale• Retail Trade and Services, and Business Enterprise - 439 ⏐ 3. Number of Establis hments and Workers by Province(2004)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 제주도 ⏐ Jeollabuk-do Jeollanam-do Gyeongsangbuk-do Gyeongsangmam-do늉 Jeju-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Wotkers -ments Workers -ments Wotkers -ments Workers -ments Workers ⏐ 120 165 472 841 126 035 479 693 180 444 799 252 207 774 982 650 42 531 167 612 All industries ⏐ 168 2213 249 2 963 222 2 252 170 2 203 368 4 852 Agricul ture and forestry ⏐ 159 2 094 226 2 610 190 1 75 152 1 862 367 4 840 Agriculture ⏐ 9 119 23 353 32 537 18 341 1 12 Forestty"
사업체,2006,440,3. 시ㆍ도별 사업체수 및 종사자수(2005),"438 - VII. 총사업체, 도소매 • 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2005) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Busan ⏐ 사업체수 종사자수 사업체수 : 종사자수 사업체수 • 종사자수 ⏐ 남 여 ⏐ Establish Establish Establish ⏐ -ments Workers Male Female -ments Workers -ments Workers ⏐ 전 산 업 3 204 809 15 147 4?1 9 02? 347 6 125 124 741 229 3 843 010 263 638 1 114 403 ⏐ 놈 업 및 임 업 26 008 16 349 9 125"
사업체,2006,441,3. 시ㆍ도별 사업체수 및 종사자수(2005) (계속),"VI. Census of Establishments, Wholesale • Retail Trade and Services, and Business Enterprise - 439 ⏐ 3. Number of Establishments and Workers by Province(2005) ⏐ ※ See the headhote table1. ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Gwangju Daejeon ⏐ 사업체수 종사자수 사업채수 종사자수 사업채수| 종사자수 사업체수| 종사자수 사업체수| 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers Workers Workers Workers ⏐ 179 780 714 703 154 737 728 042 95 287 428 275 90 366 405 311 65 309 379 842 All industries ⏐ ?1 306 18 362 13 298 9 218 95 Agriculture and forestry ⏐ 18 266 259 264 179 82 Agriculture"
사업체,2006,442,3. 시ㆍ도별 사업체수 및 종사자수(2005) (계속),"440 - VI. 총사업체, 도소매 • 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2005)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do Chungcheangnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업 체수 종사자수 ⏐ Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Workers -ments Workers ⏐ 전 산 업 596 133 3 066 075 116 163 436 972 97 142 450 265 125 538 589 493 ⏐ 농 업 및 임 업 1?2 3316 118 95 245 ⏐ 농 1입 153 3 120 83 79 226 ⏐ 임 19 196 35 16 19"
사업체,2006,443,3. 시ㆍ도별 사업체수 및 종사자수(2005) (계속),"VI. Census of Establishments, Wholesale· Retail Trade and Services, and Business Enterprise - 441 ⏐ 3. Number of Establishments and Workers by Province(2005)(Cont'd) ⏐ In each, person ⏐ 전라북도 전라남도 경상북도 경상남도 ⏐ Jeollabuk-do Gyeongsangbuk-do늉 Gyeongsangnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업채수 종사자수 사업체수 종사자수 사업채수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Workers -mments Workers -ments Workers ⏐ 118 809 478 547 125 074 500 916 181 069 823 500 211 230 1 016 273 43 305 171 844 All industries ⏐ 166 2047 239 3 249 2?7 2 764 177 2 459 389 4 366 Agriculfture and forestry ⏐ 155 1 899 214 2 824 187 2 186 152 2 121 386 4 337 Agricuture ⏐ 11 148 25 425 40 578 25 338 29 Forestry"
사업체,2007,452,3. 시ㆍ도별 사업체수 및 종사자수(2006),"454 - VIII. 총사업체, 도소매 · 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2006) ⏐ ※ 1표 설명문 참조 ⏐ 단위 : 개, 명 ⏐ 전 국 서울특별시 부산광역시 ⏐ The nation Seoul Busan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ 남 여 ⏐ Establish Establish Establish ⏐ -ments Workers Male Female옓 -ments Workers -ments Workers ⏐ 전 산 업 3 226 569 15 435 766 9 153 606 733 759 3 894 666 262 926 1 147 243 ⏐ 농 업 및 임 업 15 323 13 101"
사업체,2007,453,3. 시ㆍ도별 사업체수 및 종사자수(2006) (계속),"VIlI. Census of Establishments, Wholesale• Retail Trade and Services, and Business Enterprise - 455 ⏐ 3. Number of Establishments and Workers by Province(2006) ⏐ ※ See the headnote tablel. ⏐ In each, person ⏐ 대구광역시 인천광역시 광주광역시 대전광역시 울산광역시 ⏐ Daegu Incheon Gwangju Daejeon Ulsan ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish Establish ⏐ -ments Workers -ments Workers -ments Wotkers -ments Workers -ments Workers ⏐ 180 015 721 257 155 434 745 111 95 656 439 438 89 851 412 889 65 818 389 470 All industries ⏐ 16 21 17 198 12 361 11 222 10 125 Agriculture and forestry ⏐ 14 241 12 160 10 319 162 99 Agricul ture"
사업체,2007,454,3. 시ㆍ도별 사업체수 및 종사자수(2006) (계속),"456 - VIII. 총사업체, 도소매 • 서비스업 및 기업경영 ⏐ 3. 시 • 도별 사업체수 및 종사자수(2006)(계속) ⏐ 단위 : 개, 명 ⏐ 경기도 강원도 충청북도 충청남도 ⏐ Gyeonggi-do Gangwon-do Chungcheongbuk-do늉 Chungcheongnam-do ⏐ 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 사업체수 종사자수 ⏐ Establish Establish Establish Establish ⏐ -ments Workers -men ts Workers -ments Wotkers -ments Workers ⏐ 전 산 업 618 765 3 164 760 116 338 440 522 462 882 127 547 604 737 ⏐ 농 업 및 임 업 3 338 ⏐ 애 업 73 88 ⏐ 임 업 38 19"
