series,edition,page,table,header
가구,1979,41,12. 시ㆍ군부별 가구,Popularion-41 ⏐ 12.시•군부별가구 ⏐ Households by Si and Gun ⏐ ※ 센서스자료임• ※ Data are based on censuses. ⏐ 가 구 Number of househoids 가구당인구 Persons per household ⏐ 1955 1950 1966 19701) 1975 19551960 1966 197047 1075 ⏐ 전 국 Whole Counsty 3 801 947 4 377 973 5 191 507 5 856 901 &761 239 5.66 5.71 5.62 5.37 5.13 ⏐ 서울특별시 City of Seoul 281 601 446 874 734 334 1 094 648 1 409 577 5.57 5.47 5.18 5.05 4.89 ⏐ 부산 시 Busan City 189 900 211 101 271 512 37] 228 503 813 5.50 5.51 5.27 5.06 4.87 ⏐ 경기도 Gyeong-gi Do 415 536 493 060 558 157 640 389 817 181 5.68 5.57 5.57 5.24 4.94 ⏐ 강원 도Gang-weon Do 249 245 308 088 339 361 352 176 362 057 6.00 5.31 5.40 5.30 5. 14 ⏐ 충청북도 Chungcheong Bug Do 211 572 231 844 261 533 261 981 280 814 5.63 5.91 5.93 5.65 5.42
가구,1980,39,11. 시ㆍ군부별 가구,Population-39 ⏐ 11. 시 •군부별가구 ⏐ Households by Si and Gun ⏐ ※ 센서스자료임. ※ Data are based on censuses. ⏐ 가 구 Number of households 가구당인구 Persons per household ⏐ 1955 1960 1966 19701) 1975 1955 1960 1966 19701) 1975 ⏐ 전 국 Whole Country 3 801 947 4 377 973 5 191 507 5 856 901 6 761 239 5.66 5.71 5.62 5.37 5.13 ⏐ 서울특별시 City of Seoul 281 601 446 874 734 334 1 094 648 1 409 577 5.57 5.47 5. 18 5.05 4.89 ⏐ 부산 시 Busan City 189 900 211 101 271 512 371 228 503 813 5.50 5.51 5.27 5.06 4.87 ⏐ 경기도 Gyeong gi Do 415 536 493 060 558 157 640 389 817 181 5.68 5.57 5.57 5.24 4.94 ⏐ 강 원도 Gong-weon Do 249 245 308 088 339 361 352 176 362 057 6.00 5.31 5.40 5.30 5. 14 ⏐ 충청북도Chungcheong BugDo 211 572 231 844 261 533 261 981 280 814 5.63 5.91 5.93 5.65 5.42
가구,1981,39,3. 시ㆍ군부별 가구,"D. Population - 39 ⏐ 3. 시 •군부별가구 ⏐ Households by Si and Gun ⏐ ※ 센서스자료임. ※ Data are based on cersuses. ⏐ 가 구 Number of households 가구당인구 Persons per household ⏐ Dㄺn 1980"" ⏐ 197 0"" 1975 1980 197 00 1975 ⏐ 전 국 Whole Country • ESe SCL & 701 239 7 971 147 2-? 3.13 *63 ⏐ 서울학별시 Ciy of Seoul • 454 E48 & 405 571 1 t36 15c 5.cs 4-65 4-+7 ⏐ 부산 시 Busan Ciy 371 kz8 5C3 E13 6d7 370 5.c6 4.E7 4.51 ⏐ 경기도 Gyeong gi Do EA4C 3ES 817 181 U83 222 5-24 4.54 4-47 ⏐ 강 원 도 Garg- weon Do 352 476 362 C57 375 145 5.36 5-14 4.74"
가구,1982,39,3. 시ㆍ군부별 가구,II. Population - 39 ⏐ 3.시•군부별가구 ⏐ Households by Si and Gun ⏐ ※ 센서스자료임. ※ Data are based on censuses ⏐ 가 T Number of households 가구당인구 Persons per household ⏐ 1 2)B) ⏐ 19702 1975 1980 19701 1975 1980 ⏐ 전 국 Whole Country 5 856 901 6 761 239 8 971 147 5031 5023 4.63 ⏐ 서울특별시 Clty of Seoul 1 094 648 1 409 577 1 836 192 5.us 469 447 ⏐ 부산 시 Busan City 371 228 503 813 687 370 5.06 4.87 ⏐ 경기도 Gyeong-g Do 640 389 817 B8L 2 083 222 5024 4.94 ⏐ 강원 도 Gang- weon Do 352 176 362 057 375 145 5030 5014 4~74
가구,1983,39,3. 시ㆍ도별 가구,I Population - 39 ⏐ 3. 시•도별 가구 ⏐ Households by province ⏐ ※ Data are based on Population and Housing ⏐ ※ 센서스자료임 Census of the year staled. ⏐ 가 구 Number of households 가구당인구 Persons per household ⏐ 1)2} ⏐ 19702 1975 1980 19702 1975 1980 ⏐ 전 국 Whole Country 5 856 901 6 761 239 > 969 201 5.3 5.13 4.62 ⏐ 서울특별시 City of Seoul 1 094 048 1 409 577 1 836 903 3.15 4.39 4047 ⏐ 부산 시 Busan Cty 371 228 503 813 687 509 5.%6 %87 4.51 ⏐ 경기도 Gyeong-g Do 640 389 817 181 1 082 808 5.?4 4.94 4.4
가구,1984,39,3. 시ㆍ도별 가구(일반가구),I. Population - 39 ⏐ 3. 시 •도별 가구 (일반가구) ⏐ Households by province (Ordinary Household) ⏐ ※ Data are based on Populaton and Housing ⏐ ※ 센서스자료임 Census of the year stated. ⏐ 가 구 Number of households 가구당인구 Persons per household ⏐ 1970 1975 1980 1970 1975 1980 ⏐ 전 국 Whole Country 5 576 277 6 647 778 7 965 202 5.35 5.L3 4.62 ⏐ 서울특별시 Seoul-ttikpyolsh 1 029 483 1 375 836 2 836 503 4.87 4.87 4.4 ⏐ 부산직할시 Pusan-jikalshi 352 090 493 150 687 509 %95 4.86 4051 ⏐ 경기도 Kyongg-do 6¢8 649 801 547 1 082 808 5.24 4-92 4040 ⏐ 강원도 Kang-won-do 338 802 358 584 375 134 5.30 5.15 4.73
가구,1985,39,3. 시ㆍ도별 가구(일반가구),I Population - 39 ⏐ 3. 시 •도별 가구 (일반가구) ⏐ Households by province (Ordnary Household) ⏐ ※ Data are based on Population and Housng ⏐ X 센서스자료임 Census of the year stated. ⏐ 가 구 Number of households 가구당인구 Persons per househoid ⏐ 1970 1975 1980 1970 1975 1980 ⏐ 전 국 Whole Country 5 576 277 6 647 778 T 969 201 5.35 5.13 4002 ⏐ 서울특별시 Seoul-ttikprdish 1 029 483 1 375 836 1 836 903 487 487 ⏐ 352 090 493 150 687 507 4~95 4.86 ⏐ 부산직할시 Pasan-jtk'alsh ⏐ 608 649 801 547 1 082 808 5-24 4.92 4.46
가구,1986,41,3. 시ㆍ도별 가구(일반가구),I. Population - 41 ⏐ 3. 시 • 도별 가구 (일반가구) ⏐ Households by• province (Ordinary Household) ⏐ ※ 센서스자료임. ※ Data are based on Populaton and Housmng ⏐ Census of the year stated. ⏐ 가 구 Number of households 가구당인구 Persons per household ⏐ 1975 1980 19 857 1975 1980 19 8 59) ⏐ 전 국 Whole Country얧 •%4 7 969 201 9 s75 356 4.16 ⏐ 서울특별시 Seourrikpyilsh 37 1 836 903 2 325 395 4.08 ⏐ 부산직할시 Pusan-jlk'alshi 687 509 • 839 092 4.12 ⏐ 대구직할시 Taegu-jik'alshi - - 499 673 . 3.98 ⏐ 인천직할시 Inch'on-uh'alshu . 339 014 . 4.02
가구,1987,41,3. 시ㆍ도별 가구(일반가구),"II. Population - 41) ⏐ 3. 시•도별 가구 (일반가구)\ ⏐ Households by province (Ordinary Household) J) ⏐ ※ 센서스자료임. ⏐ 가 구 Number of households 가구당인구 Persoins per household ⏐ (명 'person) ⏐ 1975 1980 1985 1975 1980 1985 ⏐ 전 국 Whole Country 6 667 778 7 969 201 9 571 361 5.13 4-62 1.16 ⏐ 서울특별시 Seoul-ttikpyaishi 1 375 836 1 836 903 2 324 219 4.87 4~08 ⏐ 부산직할시 Pusan-pk'alshi 493 150 687 509 838 929 6.86 $-12 ⏐ 대구직할시 Taegu-jik'alshi 499 592 "" 3.98 ⏐ 인천직할시 Inchian-jt'alshi 338 978 - 4.02"
가구,1988,41,3. 시ㆍ도별 가구(일반가구),"II. Population - 41 ⏐ 3. 시 • 도별 가구 (일반가구)"" ⏐ Households by province (Ordinary Househola) J) ⏐ ※ Data are based on Popaiaton and Housng ⏐ ※ 센서스자료임. Census of the year stated• ⏐ 가구당인구 Persols per household ⏐ 가 구 Number of households (명 : person) ⏐ 1975 1980 1985 1975 1980 1985 ⏐ 전 국 Whole Country 8 847 778 7 969 201 8 571 361 5.13 4.62 4.10 ⏐ 서울특별시 Seoul-ttkpyoilsh 1 375 836 1 836 903 2 324 218 4.87 4.47 4.08 ⏐ 부산직할시 Pusan-gik'alshi 493-150 687 509 838 929 4.86 4.51 4.12 ⏐ 대구직할시 Taegu-ulkalshi 499 592 3.98"
가구,1989,43,3. 시ㆍ도별 가구(일반가구),"II Population - 41 ⏐ 3. 시 •도별 가구 (일반가구)"") ⏐ Households by province (Ordinary Househola) J) ⏐ ※ Data are besed on Population and Housing ⏐ ※ 센서스자료임. Census of the ycar stated : ⏐ 가 T Number of households 가구당인구 Persons per household ⏐ (명 : person) ⏐ 1975 1980 1985 1975 1980 1985 ⏐ 전 국 Whole Country 8 647 778 7 989 201 9 571 361 5.13 4.62 4.16 ⏐ 서울특별시 Seoul-ttkpyalsh 1 375 836 1 836 903 2 324 218 4.87 4.4? 4.08 ⏐ 부산직할시 Pusan-ak'alshi 493 150 887 509 838 829 4.80 4.51 4.12 ⏐ 대구직할시 Taegu-Jk'alsh 499 592 3.98"
가구,1990,39,3. 시ㆍ도별 가구(일반가구),"II. Population - 37 ⏐ 3. 하•면 싸ㅁ(-#빳ㅁ)"") ⏐ Households by province (Ordmary Househola) 1) ⏐ Data are based on Population and Housi ⏐ ※ ㅅㅁ 및 또는센서스 쇼차임. ensus of the year state ⏐ 가 구 Number of households 가구당인구 - Persons per household ⏐ (명 person) ⏐ 1975 1980 1985 1975 1980 1985 ⏐ 전 국 Whole Cauntry 0 647 778 7 969 201 8 571 361 5.13 4.62 4.18 ⏐ 서울특별시 Seoul-ttkpyaksh 1 375 836 1 836 903 2 324 218 4.87 4.47 4.08 ⏐ 부산직할시 Pusan-yk'alshi 493 150 887 509 838 929 4.88 4.51 4.12 ⏐ 대규직할시 Taegu-nkalshi - 499 592 3.98"
가구,1991,39,3. 시ㆍ도별 가구(일반가구),"II. Population -37 ⏐ 3. 하•멜 빠ㅁ(-춧빳다)"" ⏐ Households by Province (Ordinary Household)"" ⏐ Data are based on Population and Housh ⏐ ※ ㅅㅁ 1순위해출 숲싸임. 'ensus of the year state ⏐ 가 구 Number of households 가구당인구 - Persons per household ⏐ (명 person) ⏐ 1980 1985 19902) 1980 1985 19902) ⏐ 전 국 Whole Country 7 869 201 9 571 361 11 357 180 4.62 4.16 3.18 ⏐ 서 울특별시 Seoul-ttkpyolsh 1 836 903 2 324 219 2 817 251 4.47 4.08 3.74 ⏐ 부산직할시 Pusan-gk'alshi 687 509 838 829 993 206 4.51 4.12 3.ㄲ ⏐ 대구직할시 Taegu-jJk'alshl - 499 592 596 701 3.98 3.68"
가구,1992,39,3. 시ㆍ도별 가구(일반가구),"I. Population-37 ⏐ 3. 하•월번 짜ㅁ(-춧았다)"" ⏐ Households by Province(Ordinaty Househola)"" ⏐ ※ Data are based on Population and Housing ⏐ ※ Aㅁ 1또는해급부효 사임. Census of the year ⏐ 가 구 Number of households 평균가구원수 • Persore Po- teotschoid ⏐ person) ⏐ 1980 1985 1990 1980 1985 1990 ⏐ 전 국 Whole Country 7 969 201 9 571 361 11 354 540 4.62 4 18 3.?1 ⏐ 서울특별시 Seoul-ttkpyaishl 1 836 903 2 324 219 2 814 845 4.47 4.08 3.69 ⏐ 부산직할시 Pusan-glk'alsh 687 509 838 929 993 375 4.51 4.12 3.?2 ⏐ 대구직할 시 Taegu-Juk'alsha 499 592 597 150 - 3.98 3.63"
가구,1993,40,4. 시ㆍ도별 가구(일반가구),"38-ㅍ.인구 ⏐ 4. 라•#멜싸ㅁ(-훗짜ㅁ)"" ⏐ Households by Province (Ordinary Household) "" ⏐ ※ㅅㅁ t본※합함 효*임. ※Data are based on Populaton and Housing Ceansus ⏐ 가 구 Number of househoids 평균가구원수(명) Persons per household ⏐ (persons) ⏐ 1980 1985 1990 1980 1985 1990 ⏐ 전 국 • Whole Country 7 969 201 9 571 361 11 354 540 4.63 4.16 3.?1 ⏐ 서 울욕 별시 Seou-ttlkpydshi 1 836 903 2 324 219 2814845 4.4? 4. 08 3.69 ⏐ 부산적할시 Pusan-ilk'alshi 687 509 838 929 99$ 375 4.51 4.12 3.72 ⏐ 대구직할시 Taegu-ilkalshi 499 592 597150 •. 3.98 3.63 ⏐ 인천직할시 Inch on-jikc'alshi 338 978 485 404 4. 02 3.66"
가구,1994,48,4. 시ㆍ도별 가구(일반가구),"24-I인구 ⏐ 4. 시 •도별가구 (일반가구)') ⏐ Households by Provnce (Ordinary Household)"") ⏐ 스 인구 주택총조사 자료임 ※ Data are based on Population and Housing Census ⏐ 가 구 Number of households 평균가구원수(명) Persons per household ⏐ (persons) ⏐ 1980 1985 1990 1980 1985 1990 ⏐ 전 국 Whole Country 7 969 201 9 571 361 11 354 540 4 62 4 16 3 77 ⏐ 서울 특 별시 Seoul-ttkpydlsh 1 836 903 2 324219 2814 845 4 4 4 08 3 ⅞4 ⏐ 부산직할시 Pusan-jke alsh 687 509 838 929 993 375 4 51 $ 12 3 7 ⏐ 대 구 직 할시 Taegu-uk'alshu 499 592 597 150 • • • • 3 98 3 68 ⏐ 인천직할시 Inch'on-uk'alsht 338 978 485 404 4 02 3?"
가구,1995,48,4. 시ㆍ도별 가구(일반가구),"24 -II. 인 구 ⏐ 4. 시 •도별가구 (일반가구)"") ⏐ Households by Province (Ordinary Household)"" ⏐ ※ 인구주택총조사 자료임. ※ Data are based on Popuiation and Housing Census ⏐ 가 구 Number of households 평균가구원수(명) Persons per household ⏐ (persons) ⏐ 1980 1985 1990 1980 1985 1990 ⏐ 전 국 Whole Country 7 969 201 9 571 361 11 354 540 4.62 4.16 3.? ⏐ 서 울 특 별시 SeulMetropoltan Ciuy 1 836 903 2 324 219 2814 845 4.4 4.08 3.?4 ⏐ 부산광역시 Pusa Metropolitan Cty 687 509 838 929 993 375 4.51 4.12 3.ㄲ ⏐ 대구광역시2) Taeguetropolitian Cty (36? 317) 499 592 597 150 (4. 93) 3.98 3.68 ⏐ 인천광역시) Ineh'onMetropoltan Cty (243 625) 398 978 485404 (4.33) 4.03 3.?"
가구,1996,52,4. 시ㆍ도별 가구(일반가구),"24 -IL 인 구 ⏐ 4. 시 • 도별 가구(일반가구)' ⏐ Households by Province(Ordinary Household)"" ⏐ ※ 인구주택총조사 자료임 X Data are based on Population and Housing Census ⏐ 평균가구원수(명) ⏐ 가구 Number of households Persons per households(persons) ⏐ 1985 1990 19953 1985 1990 19953) ⏐ 전 국 Whde Country 9 571 361 11 354 540 12 961 138 4 16 377 334 ⏐ 서 울 특 별 시 Seoul Metropolitan Cty 2 814 845 2 966 844 374 337 ⏐ 부산광역시 Pusan Metropoltan Clty 993 375 1 079 635 37 344 ⏐ 대구광역시리 Taegu Metropoltan Chy 597 150 703, 342 368 339 ⏐ 인천 팡역시2 Inoh'in Metropoltan Cty 485 404 658 908 3? 344"
가구,1997,55,6. 시ㆍ도별 가구(일반가구),"II Population-27 ⏐ 6. 시 • 도별 가구(일반가구)"" ⏐ Households by Province (Ordinary Household)"" ⏐ ※ 인구주택총조사 자료임 ※ Data are based on Popilation and Housing Census ⏐ 평균가구원수(명) ⏐ 가구 Number of households Persons per households (persong) ⏐ 1985 1990 1995 1985 1990 1995 ⏐ 전 국 Entire naton 8 571 361 11 354 540 12 958 181 416 37 340 ⏐ 서울 특 • 별시 Seoul Metropohtan City 2 324 219 2 814 845 2 965 794 342 ⏐ 부산 광 역시 Pusan Metropoitan Cty 838 929 983 375 호 079 417 350 ⏐ 대 구 광 역지” Taegu Metropoltan Clty 499 692 597 150 703 464 368 845 ⏐ 인 천 꽝 역 시리 Inch'on Metropoltan City 338 978 485 404 658 818 348"
가구,1998,81,6. 시ㆍ도별가구(일반가구),"II. Population - 43 ⏐ 6. 시 • 도별 가구(일반가구)') ⏐ Households by Province(Ordinary Household)"" ⏐ ※ 인구주백총조사 자료임. ※ Data are be.sed on Population and Housing Census ⏐ 평균가구원수(명) ⏐ 가구 Number of households ⏐ Household size늉 ⏐ 1985 1990 1995 1985 1990 1995 ⏐ 전 국 The nation 9 571 361 11 354 540 12 958 181 416 3.77 3.40 ⏐ 서 올 특 별 시 Seoul Metropolitan Cicy 2 324 219 2 814 845 2 965 794 4.08 3.74 3.42 ⏐ 부산광역시 Pusan Metropolian City 838 929 993 375 1 079 410 4.12 3.77 3.50 ⏐ 대구광역시: Taegu Metropolitan Cicy 499 592 597 150 703 464 3.98 3.68 3.45"
가구,1999,81,6. 시ㆍ도별 가구(일반가구),"D. Population-79 ⏐ 6. 시 • 도별 가구(일반가구)') ⏐ Households by Province(Ordinary Household)"" ⏐ ※인구주택충조사 자료임. ※ Data aro besed on Population and Housing Census ⏐ 평균가구원수(명) ⏐ 가구 Number of households ⏐ Household size쵸 ⏐ 1985 1990 1995 1985 1990 1995 ⏐ 전 국 The nation 9 571 361 11 354 540 12 958 181 4.16 3.?? 340 ⏐ 서 은 작 별시 Seoul Metropolitan Ciy 2 324 219 2 814 845 2 965 794 3.74 3.42 ⏐ 부산 팡 역시 Pusan Metropolitan Cily 838 929 993 375 1 079 417 3.77 3.50 ⏐ 구팡 역시"" Taegu Metropolian City 499 592 597 150 703 464 3.68 3.45"
가구,2000,81,6. 시ㆍ도별 가구(일반가구),"II Population 79 ⏐ 6. 시 • 도별 가구(일반가구)') ⏐ Households by Province(Ordinary Household)"" ⏐ ※ 인구주택총조사 자료임. ※ Date are based on Population and Housine Census얧 ⏐ 평균가구원수(명) ⏐ 가구 Number of households ⏐ Ilousehold size ⏐ 1985 1990 1995 1985 1990 1995 ⏐ 전 국 The nation 9 571 361 11 354 540 12 958 181 4.16 3.77 3.40 ⏐ 서올 븍별시 Sicul Metropoltan City 2 324 219 2 814 845 2 965 794 4.08 3.74 3.42 ⏐ 부산광역시 Busan Metropsltan City 838 929 993 375 1 079 413 4.12 3.? 3.50 ⏐ 대구광역시리 Daegu Metrowitean City 499 592 597 150 703 464 3.98 3.68 3.45"
가구,2001,82,6. 시ㆍ도별 가구(일반가구)(1990-2000),"78-I. 인구 ⏐ 6. 시 • 도별 가구(일반가구) 1 (1990-2000) ⏐ Households by Province(Ordinary Household) ⏐ ※ 인구주택총조사 자료임. KData are based on Poputaion and Hotsing Census ⏐ 단위 : 가구. 명 -In Household Pansom ⏐ 가구수 평균가구원수 ⏐ Household size ⏐ 연도,시•도 Number of households ⏐ Year, City & Province ⏐ 1990 1995 2000 1990 1995 2000 ⏐ 전 국 The nation 1| 354 540 12 958 181 14 311 807 3.ㄲ 3.40 3.12 ⏐ 서윤특별시 Seou Metropoitan City 2 B14 845 2 965 794 ""; 3.42 3.12"
가구,2001,83,7. 시ㆍ도별 가구의 점유형태(1995-2000),"II. Population - 79 ⏐ 7. 시 • 도별 가구의 점유형태(1995-2000) ⏐ Type of Household Occupancy by Province ⏐ * 인구주택총조사 자료임. ※ Data are based on Population and Housing Census ⏐ 단위 : 가구 in Household ⏐ 계 자가 전세 월세 무상 미상 ⏐ 점유형태, 시•도 ⏐ Total Owned Tenement Monthly rent Free rent Unknown. ⏐ Type of Occupancy, City& Province 구성비 구성비 구성비 |구성비 구성비 ⏐ Compo- Comgo- Compo- Compo- Compo- ⏐ sition sition sicion sition sition ⏐ 1995"
가구,2002,64,6. 시·도별 가구(일반가구)(1990~2000),"62-피. 인 구 ⏐ 6. 시 • 도별 가구(일반가구) 1 (1990~2000) ⏐ Households by Province(Ordinary Household) ⏐ 돠위 : 가구, 명 In Household, Person ⏐ 가구수 평균가구원수 ⏐ 연도, 시•도 Number of households Household size ⏐ Year, City & Province ⏐ 1990 1995 2000 1990 1995 2000 ⏐ 전 국 Ihe nation 11 354 540 12 958 181 14 311 807 3.ㄲ 3.40 3.12 ⏐ 서울특별시 Seoul Metropoitan City 2 814 845 2 965 794 3 085 936 3.74 3.42 ⏐ 부산광역시 Busan Metropolitan City 993 375 1 079 417 1 120 186 3.ㄲ 3.50 ⏐ 대 구 광역시 Daegu Metropolitan City 597 150 703 464 759 351 3.68 3.45 3.18"
가구,2002,65,7. 시·도별 가구의 점유형태(1995~2000),"D. Population - 63 ⏐ 7. 시 • 도별 가구의 점유형태(1995~2000) ⏐ Type of Household Occupancy by Province옓 ⏐ 단위 : 가구 In Household ⏐ 계 자가 전세 월세 무상 미상 ⏐ 점 유형태, 시 •도 Total Owed Tenernent Monthly rent Free rent Unknown ⏐ Type of Occupancy, ⏐ City & Province 구성비 구성비 구성비 구성비 구성비 ⏐ Compo- Compo- Compo- Compo- Compo- ⏐ sition sition sition sition sition ⏐ 1995 ⏐ 전 국 The nation 12 958 181 100 6 909 953 100 3 844 964 100 1 875 026 100 328 238 100"
가구,2003,80,9. 시ㆍ도별 가구(일반가구),"78-D. 인구 및 가구 ⏐ 9. 시•도별 가구(일반가구)"" ⏐ Households by Province(Ordinary Household) ⏐ ※ 8표 설명문 참조 * See the headnote of rable8 ⏐ 단위 : 가구, 명 In Househod, Person ⏐ 가구수 평균가구원수 ⏐ Number of households Household size얧 ⏐ 1990 1995 2000 1990 1995 2000 ⏐ 전 국 • The nation 11 354 540 12 958 181 14 311 807 3.7 3.40 3.12 ⏐ 서울특별시 Seoul Metropolktan Ciy 2 814 845 2 965 794 3 085 936 3.74 3.42 3.1 ⏐ 부산 광역시 Busan Metropolitan City 993 375 1 079 417 1 120 186 3.7 3.50 3.18 ⏐ 대구광역시 Dacgu Metropolian City 597 150 703 464 759 351 3.68 3.45 3.18"
가구,2003,81,10. 시ㆍ도별 가구의 점유형태,II. Population and Household -79 ⏐ 10. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 8표 설명문 참조 * See the headnote of rable8 ⏐ 단위 : 가구 In Househod ⏐ 계 자가 전세 월세 무상 미상 ⏐ Total Owned Tenement Monthly rent Free rent Unknown ⏐ 구성비 구성비 구성비 구성비 [구성비 ⏐ Compo- Compo- Compo- Compo- Compo- ⏐ sition sition sition sition sition ⏐ 1995 ⏐ 전 국 The nation 12 958 181 100 6 909 953 100 12 958 181 100훉6 909 953 100 3 844 964 100 1 875 026
가구,2004,136,9. 시ㆍ도별 가구,"132 - II. 인구 및 가구 ⏐ 9. 시 • 도별 가구(일반가구) "" ⏐ Households by Province(Ordinary Household) ⏐ ※ 8표 설명문 참조 * See the headnote of table8. ⏐ 단위 : 가구, 명 In household, person ⏐ 가구수 평균가구원수 ⏐ Number of households Household size ⏐ 1990 1995 2000 1990 1995 2000 ⏐ 전 국 The nation 11 354 540 12 958 181 14 311 807 3.7 3.3 3.1 ⏐ 서 울 특 별 시 2 814 845 2 965 794 3 085 936 3.7 3.4 3.1 ⏐ 부 산 광 역 시 993 375 1 079 417 1 120 186 3.7 3.4 3.2 ⏐ 대 구 광 역시 597 150 703 464 759 351 3.6 3.4 3.2"
가구,2004,137,10. 시ㆍ도별 가구의 점유형태,"II. Population and Household - 133 ⏐ 10. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 8표 설명문 참조 * See the headnote of tables ⏐ 단위: 가구, % mn household, % ⏐ 계 자가 전세 월세 무상 미상 ⏐ Total Owned Tenement Monthly rent Free rent Unknown ⏐ 구성비 구성비 구성비 구성비 구성비 ⏐ Compo- Compo- Compo- Compo- Compo- ⏐ Sition sition sition sition sition ⏐ 1995 ⏐ 전 국 엓 The nation 12 958 181 100.0 6 909 953 53.3 3 844 964 29.7 1 875 026 14.5 328 238 2.5 ."
가구,2005,142,9. 시ㆍ도별 가구(일반가구),"138 - I1. 인구 및 가구 ⏐ 9. 시 • 도별 가구(일반가구) "") ⏐ Households by Province(Ordinary Household) ⏐ ※ 8표 설명문 참조 ※ See the headnote of table8. ⏐ 단위 : 가구, 명 In household, pcrson ⏐ 가구수 평균가구원수 ⏐ Number of households Household size ⏐ 1990 1995 2000 1990 1995 2000 ⏐ 전 국 The nation 11 354 540 12 958 181 14 311 807 3.7 3.3 3.1 ⏐ 서 울 특별시 Seoul 2 814 845 2 965 794 3 085 936 3.7 3.4 3.1 ⏐ 부 산 광 역 시 Busan 993 375 1 079 417 1 120 186 3.7 3.4 3.2 ⏐ 대 구 광 역 시 597 150 703 464 759 351 3.6 3.4 3.2"
가구,2005,143,10. 시ㆍ도별 가구의 점유형태,"II. Population and Household - 139 ⏐ 10. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 8표 설명문 참조 ⏐ 단위 : 가구, % ⏐ 계 자가 전세 월세 무상 미상 ⏐ Total Owned Tenement Monthly rent Free rent Unknown ⏐ 구성비 |구성비 구성비 구성비 구성비 ⏐ Compo- Compo- Compo- Compo- Compo- ⏐ Sition sition sition sition sition ⏐ 1995 ⏐ 전 국 엓 The nation 12 958 181 100.0 6 909 953 53.3 3 844 964 29.7 1 875 026 14.5 328 238 2.5"
가구,2006,140,9. 시ㆍ도별 가구(일반가구),"138 - I. 인구 및 가구 ⏐ 9. 시 • 도별 가구(일반가구) 1) ⏐ Households by Province(Ordinary Household) ⏐ ※ 8표 설명문 참조 * See the headnote of table8. ⏐ 단위 : 가구, 명 In household. parson ⏐ 가구수 평균가구원수 ⏐ Number of households Household size ⏐ 1995 2000 2005 1995 2000 2005 ⏐ 전 국 컾 The nation 12 958 181 14 311 807 15 887 128 3.3 3.1 2.9 ⏐ 서 울 특 별 시 Seoul 2 965 794 3 085 936 3 309 890 3.4 31 2.9 ⏐ 부산광역시 Busan 1 079 417 1 120 186 1 186 378 3.4 3.2 2.9 ⏐ 대구 광역시 Daegu 703 464 759 351 814 585 3.4 3.2 3.0"
가구,2006,141,10. 시ㆍ도별 가구의 점유형태,"II. Population and Household - 139 ⏐ 10. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 8표 설명문 참조 * See the headnote of table용. ⏐ 단위 : 가구, % In household, % ⏐ 계 자가 전세 월세 무상 미상 ⏐ Total Owned Tenement Monthly rent Free rent Unknown ⏐ 구성비 구성비 구성비 구성비 「구성비 ⏐ Compo- Compo- (Compo-! Compo- Compo- ⏐ Sition sition sition sition sition ⏐ 2000 ⏐ 전 국 The nation 14 311 807 100.0 7 753 100 54.2 4 039 514 28.2 2 113 243 14.8 405 506 28 444"
가구,2007,142,9. 시ㆍ도별 가구(일반가구),"144 - I1. 인구 및 가구 ⏐ 9. 시•도별 가구(일반가구)"" ⏐ Households by Province(Ordinary Household) ⏐ ※ 8표 설명문 참조 ※ See the headnote of tables. ⏐ 단위 : 가구, 명 In houxehold, person ⏐ 가구수 평균가구원수 ⏐ Number of households Household size ⏐ 1995 2000 2005 1995 2000 2005 ⏐ 전 국 12 958 181 14 311 807 15 887 128 3.4 3.1 2.9 ⏐ 서 울 특 별 시 Seoul 2 965 794 3 085 936 3.4 3.1 2.9 ⏐ 부산 광역시 Busan 1 079 417 1 120 186 3.5 3.2 2.9 ⏐ 대 구 광 역시 703 464 759 351 3.4 3.2 2.9"
가구,2007,143,10. 시ㆍ도별 가구의 점유형태,"I. Population and Household - 145 ⏐ 10. 시 • 도별 가구의 점유형태 ⏐ Type of Household Occupancy by Province ⏐ ※ 8표 설명문 참조 See the headnote of table ⏐ 단위 : 가구, % l household, ⏐ 계 자가 전세 월세 무상 미상 ⏐ Total Owned Tenement Monthly rent Free rent Unknown ⏐ 구성비 |구성비 구성비 구성비 구성비 ⏐ Compo- Compo- Compo- Compo- Compo- ⏐ Sition sition sition sition sition ⏐ 2000 ⏐ 전 국 The nation 14 311 807 100.0 7 753 100 54.2 4 039 514 28.2 2 113 243 14.8 405 506 2.8 444"
