series,edition,page,table,header
주택,1992,44,"6. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1990)","42-I. 인 구 ⏐ ※ 1990111 시D는원큼# 쇼차임. ⏐ 가 구 Household"") 인 구 ⏐ 계 일반가구 외국일 계 남 여 한국인 Korean ⏐ 가 ⏐ General Forelgnet 계 남 여 ⏐ Total household household | Both sexes Male Female옓 Both sexes Male Female옓 ⏐ 전 국 11 361 096 11 354 540 21 628 745 43 390 374 21 770 919 21 619 455 ⏐ 서울특별시 2 817 762 2 814 845 2 917 10 612 577 5 286 236 10 603 250 5 321 357 5 281 893 ⏐ 종로 66 403 66 292 111 243 331 122 345 120 986 242 891 122 124 120 767 ⏐ 53 388 53 227 161 188 118 94 542 93 576 187 355 94 113 93 242 ⏐ 82 789 81 703 1 086 303 022 151 344 151 678 300 264 149 870 150 394"
주택,1993,44,"7. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1990)","42-I. 인 구 ⏐ 7. B •카•테 핫ㅁ, ㅅㅁ 및 1는 (1990) ⏐ ※ 스ㅁ요는위큐슘 *임. ⏐ 단위 : 명 ⏐ 가 구 Householdst) 인 구 ⏐ 일반가구 외국일 님 여 한국인 Koreans ⏐ Ordinary Foregner 남 여 ⏐ householc household Male Female옓 Male Female ⏐ 천 국 11 361 096 11 354 540 6 556 43 410 899 21 782 154 21 628 745 43 390 374 21 770 919 21 619 455 ⏐ 서 울특 별시 2 817 762 2 814 845 2 917 10 612 577 5 326 341 5 286 236 10 603 250 5 321 357 5 281 893 ⏐ 66 403 66 292 111 243 331 122 345 120 986 242 891 122 124 120 767 ⏐ 53 388 53 227 161 188 118 94 542 93 576 187 355 94 113 93 242"
주택,1994,52,"7. 구ㆍ시ㆍ군별 가구, 인구 및 주택(1990)",28-I인구 ⏐ < 인궁주택충조사 자료 ⏐ 가구 Households 인 구 ⏐ 일반가구 외 국 인 ⏐ 여 한국 인 Koreans ⏐ 가 구 ⏐ Ordinary Foralgner 남 여 ⏐ household household Female Male Female옓 ⏐ 국 11 361 096 11 354 540 6 556 43 410 899 21 628 745 43 390 374 21 770 919 21 619 455 ⏐ 서울특별시 2 817 762 2 814 845 2917 10 612 577 5 286 236 10 603 250 5 321 357 5 281 893 ⏐ 종 구 66 403 66 292 !!] 243 331 120 986 242 891 122 124 120 767 ⏐ 중 구구 53 388 53 227 161 188 118 93 576 187 355 94 113 93 242
주택,1996,252,"8. 연건평, 총방수, 건축년도별 주택(1995)","224 - M 건설업 ⏐ 8 연건평, 총방수, 건축년도별 주택(1995) ⏐ Housing Unts by Total Area of Floor Space, Total Number of Booms, Year of Construction(1995) ⏐ X 인구주택종조사속보(2%표본주출집계결과) X Advance Report of 1995 Popuilaton and Housing Census(two percent sample) ⏐ 단위 호수 In houise얧 ⏐ 주택의 종류 Type of Housing untts ⏐ 계 ⏐ 단독주택 아 과 트 연립 및 비거주용 ⏐ Detached 다세대주택 건물내주택 ⏐ Total ⏐ dwellung Apartment (a) (b) ⏐ 계 Total ⑨ 215 544 4 383 168 3 446 930 1 064 914 320 532"
주택,1997,268,"8. 연건평, 총방수, 건축년도별 주택(1995)","240-V 건설업 ⏐ 8. 연건평, 총방수, 건축년도별 주택(1995) ⏐ Housing Units by Total Area of Floor Space, Total Number of Rooms, Year of Construction (1995) ⏐ ※ 인구주택총조사 자료임 ※ Data are tased on Popula mon and Housng ctouxe ⏐ 단워 호수 ⏐ 주택의 종류 Type of Housing units ⏐ 계 ⏐ 단독주택 아 파 트 연 및 비거주용 ⏐ 다세대주택 건물내주택 ⏐ Detached ⏐ Total dwelling Apartment (a) (b) ⏐ 계 Total 9 204 929 4 337 105 3 454 508 1 070 528 342 788"
주택,1998,288,"8. 연건평, 총방수, 건축년도별 주택(1995)","250 - V. 건설업 ⏐ 8. 연건평, 총방수, 건축년도별 주택(1995) ⏐ Housing Units by Total Area of floor space, Total Number of Rooms, Year of Construction ⏐ ※ 인구주회총조사 자료임• ※ Data aro based on Population and Housing Census. ⏐ 단위 : 호수 In house ⏐ 계 주택의 종듀 Type af Housing uits ⏐ 단독주택 아 파트 연림 및 비거주용 ⏐ Detached 다세대주택 건물내주택 ⏐ Total dwelling Apiartment (a) (a) ⏐ 계 Tolal 8 204 820 4 337 105 3 454 508 1 070 52B 342 788 ⏐ 연건평 ⏐ Total Area of Floor Space"
주택,1999,292,"8. 연건평, 총방수, 건축년도별 주택(1995)","290 - VI. 건설업 ⏐ 8. 연건평, 총방수, 건축년도별 주택(1995) ⏐ Housing Units by Total Area of floor space, Total Number of Rooms, Year of Construction ⏐ ※ 인구주택총조사 자료임. * Data are based on Population and Housing Census, ⏐ 단위 : 호수 In house ⏐ 계 주택의 종류 Tpe oi Housing units ⏐ 연건평 및 건축년도 단독주택 아 파 트 연립 및 비거주용 ⏐ Total Area of Floor Space & 다세대주택 전물내주택 ⏐ Year of Constr uction ⏐ Detached Row house & Non howsing ⏐ Total dwelling Apartment Multinex housing옓 unit ⏐ 계 Tolal 9 204 929 4 337 105 3 454 508 1 070 528 342 786"
주택,2000,286,"8. 연건평, 총방수, 건축년도별 주택(1995)","284- VI. 건설업 ⏐ 8. 연건평, 총방수, 건축년도별 주택(1995) ⏐ Housing Units by Total Area of floor space, Total Number of Rooms, Year of Construction ⏐ ※ 인구주택총조사 자료임. ※ Data are based on Population and Housing Census. ⏐ 단위 : 호수 In house얧 ⏐ 계 주택의 종류 Type of Housine units ⏐ 연건평 및 건축년도 단독주택 아 파트 연림및 비거주용 ⏐ Total Area of Floor Space & 다세대주택 건물내주택 ⏐ Year of Construction Detached Row house & Non housing ⏐ Total dwelling Apartment Muinflex housing얧 units ⏐ 계 Total 9 204 929 4 337 105 3 454 508 1 070 526 342 788 ⏐ 연건평"
주택,2001,292,"8. 연건평, 총방수, 건축년도별 주택(2000)","288 -VI. 건설업 ⏐ 8. 연건평, 총방수, 건축년도별 주택(2000) ⏐ Housing Units by Total Area of Floor Space, Total Number of Room, Year of Construction ⏐ ※ 인구주택총조사 자료임. ※ Data are based on Population and Housing Census. ⏐ 단위 : 호수 In house ⏐ 계 주택의 종튜 Type ot Housing unis ⏐ 연건평 및 건축년도 단독주택 아 파 트 연립주택 다세대주택 영업용 ⏐ Total area of foor space & 건물내 주택 ⏐ Year of construction Detached Apartment units inl Dwreling uis in the ⏐ Towal dwelling Apartment Row house a private house building not intended Ior hurman tsbitation ⏐ 계 Total 10 959 342 4 069 463 5 231 318 812 872 453 117 392 S71 ⏐ 연건평•"
주택,2002,272,"8. 연건평, 총방수, 건축년도별 주택(2000)","270 - VI. 건설업 ⏐ 8. 연건평, 총방수, 건축년도별 주택(2000) ⏐ Housing Units by Total Area of Floor Space, Total Number of Room, Year of Construction ⏐ ※ 인구주택총조사 자료임. * Data are based on Population and Housing Census. ⏐ 단위 : 호수 In house얧 ⏐ 계 주택의 종류 Type of Housing units ⏐ 연건평 및 건축년도 단독주택 아 파트 연럽주택 다세대주택 영업용 ⏐ Totail area of foor space & 건물내 주택 ⏐ Year of construction Detached Apartment units in Dhweling uits in the ⏐ building nod intended ⏐ Total dvelling Apartment Row house a private house For hasman haboitaion ⏐ 계컾 Total 10 959 342 4 069 463 5 231 319 812 872 453 117 392 571"
