계열,판,쪽,표제목,장,블록,지역,매칭,열순번,x위치,원문,값,신뢰도,플래그,행원문
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,2,0.5092,261 533,261533,1.0,,충청북도 Chungcheong Bug Do 231 844 1 369 780 5.91 261 533 1 550 009 5.93 262 183 1 481 263 5.65
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,3,0.5748,1 550 009,1550009,0.5,,충청북도 Chungcheong Bug Do 231 844 1 369 780 5.91 261 533 1 550 009 5.93 262 183 1 481 263 5.65
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,4,0.6653,5.93,5.93,1.0,,충청북도 Chungcheong Bug Do 231 844 1 369 780 5.91 261 533 1 550 009 5.93 262 183 1 481 263 5.65
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,5,0.7228,262 183 1 481 263,2621831481263,1.0,과병합의심,충청북도 Chungcheong Bug Do 231 844 1 369 780 5.91 261 533 1 550 009 5.93 262 183 1 481 263 5.65
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,6,0.883,5.65,5.65,1.0,,충청북도 Chungcheong Bug Do 231 844 1 369 780 5.91 261 533 1 550 009 5.93 262 183 1 481 263 5.65
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충남,ko,0,0.2916,415 790 2 528 133,4157902528133,0.5,과병합의심,충청남도 Chungcheong Nam Do 415 790 2 528 133 6.08 483 835 2 905 275 6.00 500 119 2 860 213 5.72
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충남,ko,1,0.4476,6.08,6.08,1.0,,충청남도 Chungcheong Nam Do 415 790 2 528 133 6.08 483 835 2 905 275 6.00 500 119 2 860 213 5.72
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충남,ko,2,0.5092,483 835 2 905 275,4838352905275,1.0,과병합의심,충청남도 Chungcheong Nam Do 415 790 2 528 133 6.08 483 835 2 905 275 6.00 500 119 2 860 213 5.72
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충남,ko,3,0.6632,6.00,6.0,0.5,,충청남도 Chungcheong Nam Do 415 790 2 528 133 6.08 483 835 2 905 275 6.00 500 119 2 860 213 5.72
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충남,ko,4,0.7228,500 119 2 860 213,5001192860213,1.0,과병합의심,충청남도 Chungcheong Nam Do 415 790 2 528 133 6.08 483 835 2 905 275 6.00 500 119 2 860 213 5.72
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충남,ko,5,0.883,5.72,5.72,1.0,,충청남도 Chungcheong Nam Do 415 790 2 528 133 6.08 483 835 2 905 275 6.00 500 119 2 860 213 5.72
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,0,0.2916,409 667 2 395 224,4096672395224,1.0,과병합의심,전 라북도 Jeonra Bug Do 409 667 2 395 224 5.85 432 473 2 522 964 5.83 427 311 2 433 577 5.70
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,1,0.4415,5.85,5.85,1.0,,전 라북도 Jeonra Bug Do 409 667 2 395 224 5.85 432 473 2 522 964 5.83 427 311 2 433 577 5.70
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,2,0.5092,432 473,432473,1.0,,전 라북도 Jeonra Bug Do 409 667 2 395 224 5.85 432 473 2 522 964 5.83 427 311 2 433 577 5.70
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,3,0.5749,2 522 964,2522964,0.5,,전 라북도 Jeonra Bug Do 409 667 2 395 224 5.85 432 473 2 522 964 5.83 427 311 2 433 577 5.70
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,4,0.6632,5.83,5.83,1.0,,전 라북도 Jeonra Bug Do 409 667 2 395 224 5.85 432 473 2 522 964 5.83 427 311 2 433 577 5.70
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,5,0.7228,427 311 2 433 577,4273112433577,1.0,과병합의심,전 라북도 Jeonra Bug Do 409 667 2 395 224 5.85 432 473 2 522 964 5.83 427 311 2 433 577 5.70
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,6,0.883,5.70,5.7,1.0,,전 라북도 Jeonra Bug Do 409 667 2 395 224 5.85 432 473 2 522 964 5.83 427 311 2 433 577 5.70
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,0,0.2916,605 558 3 553 041,6055583553041,1.0,과병합의심,전 라남도 Jeonra Nam Do 605 558 3 553 041 5.87 678 758 4 050 461 5.97 703 851 4 006 265 5.69
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,1,0.4435,5.87,5.87,1.0,,전 라남도 Jeonra Nam Do 605 558 3 553 041 5.87 678 758 4 050 461 5.97 703 851 4 006 265 5.69
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,2,0.5092,678 758 4 050 461,6787584050461,1.0,과병합의심,전 라남도 Jeonra Nam Do 605 558 3 553 041 5.87 678 758 4 050 461 5.97 703 851 4 006 265 5.69
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,3,0.6632,5.97,5.97,1.0,,전 라남도 Jeonra Nam Do 605 558 3 553 041 5.87 678 758 4 050 461 5.97 703 851 4 006 265 5.69
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,4,0.7228,703 851 4 006 265,7038514006265,1.0,과병합의심,전 라남도 Jeonra Nam Do 605 558 3 553 041 5.87 678 758 4 050 461 5.97 703 851 4 006 265 5.69
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,5,0.883,5.69,5.69,1.0,,전 라남도 Jeonra Nam Do 605 558 3 553 041 5.87 678 758 4 050 461 5.97 703 851 4 006 265 5.69
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경북,ko,0,0.2915,667 864 3 848 424,6678643848424,1.0,과병합의심,경상북도 Gyeongsang Bug Do 667 864 3 848 424 5.76 7%6 623 4 476 625 5.62 850 237 4 559 092 5.36
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경북,ko,1,0.4394,5.76,5.76,1.0,,경상북도 Gyeongsang Bug Do 667 864 3 848 424 5.76 7%6 623 4 476 625 5.62 850 237 4 559 092 5.36
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경북,ko,2,0.5749,4 476 625,4476625,0.5,,경상북도 Gyeongsang Bug Do 667 864 3 848 424 5.76 7%6 623 4 476 625 5.62 850 237 4 559 092 5.36
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경북,ko,3,0.6612,5.62,5.62,1.0,,경상북도 Gyeongsang Bug Do 667 864 3 848 424 5.76 7%6 623 4 476 625 5.62 850 237 4 559 092 5.36
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경북,ko,4,0.7228,850 237 4 559 092,8502374559092,1.0,과병합의심,경상북도 Gyeongsang Bug Do 667 864 3 848 424 5.76 7%6 623 4 476 625 5.62 850 237 4 559 092 5.36
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경북,ko,5,0.883,5.36,5.36,0.5,,경상북도 Gyeongsang Bug Do 667 864 3 848 424 5.76 7%6 623 4 476 625 5.62 850 237 4 559 092 5.36
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경남,ko,0,0.2914,523 819 3 018 371,5238193018371,1.0,과병합의심,경상남도 Gyeongsang Nam Do 523 819 3 018 371 5.76 560 691 3 176 401 5.67 574 183 3 119 669 5.43
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경남,ko,1,0.4415,5.76,5.76,0.5,,경상남도 Gyeongsang Nam Do 523 819 3 018 371 5.76 560 691 3 176 401 5.67 574 183 3 119 669 5.43
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경남,ko,2,0.5072,560 691,560691,1.0,,경상남도 Gyeongsang Nam Do 523 819 3 018 371 5.76 560 691 3 176 401 5.67 574 183 3 119 669 5.43
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경남,ko,3,0.5727,3 176 401,3176401,1.0,,경상남도 Gyeongsang Nam Do 523 819 3 018 371 5.76 560 691 3 176 401 5.67 574 183 3 119 669 5.43
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경남,ko,4,0.6612,5.67,5.67,1.0,,경상남도 Gyeongsang Nam Do 523 819 3 018 371 5.76 560 691 3 176 401 5.67 574 183 3 119 669 5.43
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경남,ko,5,0.7166,574 183 3 119 669,5741833119669,0.5,과병합의심,경상남도 Gyeongsang Nam Do 523 819 3 018 371 5.76 560 691 3 176 401 5.67 574 183 3 119 669 5.43
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경남,ko,6,0.883,5.43,5.43,1.0,,경상남도 Gyeongsang Nam Do 523 819 3 018 371 5.76 560 691 3 176 401 5.67 574 183 3 119 669 5.43
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,0,0.2913,64 308,64308,1.0,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,1,0.3676,281 663,281663,1.0,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,2,0.4415,4.38,4.38,1.0,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,3,0.5133,74 230,74230,0.5,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,4,0.5873,337 330,337330,0.5,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,5,0.6591,4.54,4.54,1.0,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,6,0.7269,82 955,82955,1.0,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,7,0.7967,365 430,365430,0.5,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,44,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,8,0.883,4.41,4.41,1.0,,제 주 도 Jeju Do 64 308 281 663 4.38 74 230 337 330 4.54 82 955 365 430 4.41
주택,1973,46,16. 구ㆍ시ㆍ군별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,0,0.3162,371 878,371878,1.0,,부 산 371 878 ~
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,ko,0,0.1827,1 096 871 1 094 648 5 535 725 5 525 262 2 762 190 2 763 072 10 463 5 596 4 867,1096871109464855357255525262276219027630721046355964867,0.5,과병합의심,서울특별시 1 096 871 1 094 648 5 535 725 5 525 262 2 762 190 2 763 072 10 463 5 596 4 867 6C7 379 583 612 23 767
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,ko,1,0.8398,583 612 23 767,58361223767,0.3,저신뢰|과병합의심,서울특별시 1 096 871 1 094 648 5 535 725 5 525 262 2 762 190 2 763 072 10 463 5 596 4 867 6C7 379 583 612 23 767
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,0,0.193,371 878 371 228 1 879 904 1 876 391,37187837122818799041876391,1.0,과병합의심,부 산 시 371 878 371 228 1 879 904 1 876 391 940 836 935 555 3 513 1 801 1 712 215 842 206 708 9 134
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,1,0.4866,940 836,940836,1.0,,부 산 시 371 878 371 228 1 879 904 1 876 391 940 836 935 555 3 513 1 801 1 712 215 842 206 708 9 134
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,2,0.5606,935 555 3 513 1 801 1 712,935555351318011712,1.0,과병합의심,부 산 시 371 878 371 228 1 879 904 1 876 391 940 836 935 555 3 513 1 801 1 712 215 842 206 708 9 134
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,3,0.77,215 842,215842,1.0,,부 산 시 371 878 371 228 1 879 904 1 876 391 940 836 935 555 3 513 1 801 1 712 215 842 206 708 9 134
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,4,0.8357,206 708,206708,1.0,,부 산 시 371 878 371 228 1 879 904 1 876 391 940 836 935 555 3 513 1 801 1 712 215 842 206 708 9 134
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,5,0.9055,9 134,9134,0.5,,부 산 시 371 878 371 228 1 879 904 1 876 391 940 836 935 555 3 513 1 801 1 712 215 842 206 708 9 134
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,강원,ko,0,0.193,352 44],35244,0.5,,강 원 도 352 44] 352 176 1 856 494 | 835 426 953 379 912 047 1 068 5?4 474 282 766 280 940 1 826
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,강원,ko,1,0.4867,953 379 912 047 1 068,9533799120471068,0.5,과병합의심,강 원 도 352 44] 352 176 1 856 494 | 835 426 953 379 912 047 1 068 5?4 474 282 766 280 940 1 826
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,강원,ko,2,0.8255,280 940,280940,1.0,,강 원 도 352 44] 352 176 1 856 494 | 835 426 953 379 912 047 1 068 5?4 474 282 766 280 940 1 826
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,강원,ko,3,0.9014,1 826,1826,0.5,,강 원 도 352 44] 352 176 1 856 494 | 835 426 953 379 912 047 1 068 5?4 474 282 766 280 940 1 826
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,0,0.193,262 183,262183,0.5,,충청북도 262 183 23] 93] 1 48: 263 1 48C 338 753 230 727 1¢8 925 489 436 224 153 223 283 870
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,1,0.4825,753 230,753230,1.0,,충청북도 262 183 23] 93] 1 48: 263 1 48C 338 753 230 727 1¢8 925 489 436 224 153 223 283 870
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,2,0.6324,925,925,1.0,,충청북도 262 183 23] 93] 1 48: 263 1 48C 338 753 230 727 1¢8 925 489 436 224 153 223 283 870
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,3,0.6817,489 436 224 153 223 283,489436224153223283,1.0,과병합의심,충청북도 262 183 23] 93] 1 48: 263 1 48C 338 753 230 727 1¢8 925 489 436 224 153 223 283 870
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,충북,ko,4,0.9158,870,870,1.0,,충청북도 262 183 23] 93] 1 48: 263 1 48C 338 753 230 727 1¢8 925 489 436 224 153 223 283 870
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,0,0.193,427 311,427311,0.5,,전라북도 427 311 226 967 2 433 577 2 43| 892 1 215 203 1 216 687 1 685 873 812 360 959 359 872 1 087
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,1,0.6776,873,873,1.0,,전라북도 427 311 226 967 2 433 577 2 43| 892 1 215 203 1 216 687 1 685 873 812 360 959 359 872 1 087
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전북,ko,2,0.7248,812 360 959 359 872 1 087,8123609593598721087,0.5,과병합의심,전라북도 427 311 226 967 2 433 577 2 43| 892 1 215 203 1 216 687 1 685 873 812 360 959 359 872 1 087
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,0,0.1951,703 851,703851,0.5,,전 라남도 703 851 703 534 4 CC6 265 4 004 832 2 012 399 1 992 433 1 433 745 688 595 430 592 920 2 510
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,1,0.6776,745,745,1.0,,전 라남도 703 851 703 534 4 CC6 265 4 004 832 2 012 399 1 992 433 1 433 745 688 595 430 592 920 2 510
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전남,ko,2,0.7248,688 595 430 592 920 2 510,6885954305929202510,0.5,과병합의심,전 라남도 703 851 703 534 4 CC6 265 4 004 832 2 012 399 1 992 433 1 433 745 688 595 430 592 920 2 510
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,0,0.2012,82 955,82955,0.5,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,1,0.269,82 886,82886,0.5,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,2,0.3367,365 430,365430,0.5,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,3,0.4107,365 137,365137,0.5,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,4,0.4845,175 093,175093,0.5,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,5,0.6324,293,293,1.0,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,6,0.6756,157,157,1.0,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,7,0.7248,136,136,1.0,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,8,0.7679,70 256,70256,1.0,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,9,0.8378,69 879,69879,0.5,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,제주,ko,10,0.9117,377,377,1.0,,제 주 도 82 955 82 886 365 430 365 137 175 093 190 C44 293 157 136 70 256 69 879 377
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전국,ko,0,0.2936,4 377 973 24 989 241,437797324989241,0.5,과병합의심,전 국 Whoie Country 4 377 973 24 989 241 §.기 5 191 507 29 192 762 5.62 5 863 440 31 465 654 5.37
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전국,ko,1,0.5113,5 191 507 29 192 762,519150729192762,0.5,과병합의심,전 국 Whoie Country 4 377 973 24 989 241 §.기 5 191 507 29 192 762 5.62 5 863 440 31 465 654 5.37
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전국,ko,2,0.6797,5.62 5 863 440 31 465 654,5.625863440314657,0.5,과병합의심,전 국 Whoie Country 4 377 973 24 989 241 §.기 5 191 507 29 192 762 5.62 5 863 440 31 465 654 5.37
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,전국,ko,3,0.9014,5.37,5.37,0.5,,전 국 Whoie Country 4 377 973 24 989 241 §.기 5 191 507 29 192 762 5.62 5 863 440 31 465 654 5.37
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,en,0,0.3039,446 874 2 445 402,4468742445402,1.0,과병합의심,거울특별시 City of Seoul 446 874 2 445 402 5.47 734 334 3 803 360 5. 18 1 096 871 5 535 725 5.05
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,en,1,0.4558,5.47,5.47,1.0,,거울특별시 City of Seoul 446 874 2 445 402 5.47 734 334 3 803 360 5. 18 1 096 871 5 535 725 5.05
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,en,2,0.5215,734 334,734334,1.0,,거울특별시 City of Seoul 446 874 2 445 402 5.47 734 334 3 803 360 5. 18 1 096 871 5 535 725 5.05
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,en,3,0.5892,3 803 360,3803360,1.0,,거울특별시 City of Seoul 446 874 2 445 402 5.47 734 334 3 803 360 5. 18 1 096 871 5 535 725 5.05
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,en,4,0.6776,5. 18 1 096 871,5.181096871,0.5,과병합의심,거울특별시 City of Seoul 446 874 2 445 402 5.47 734 334 3 803 360 5. 18 1 096 871 5 535 725 5.05
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,en,5,0.8069,5 535 725,5535725,0.5,,거울특별시 City of Seoul 446 874 2 445 402 5.47 734 334 3 803 360 5. 18 1 096 871 5 535 725 5.05
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,서울,en,6,0.9014,5.05,5.05,1.0,,거울특별시 City of Seoul 446 874 2 445 402 5.47 734 334 3 803 360 5. 18 1 096 871 5 535 725 5.05
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,0,0.3696,1 163 671,1163671,0.5,,부 산 시 Buson City 2]] 101 1 163 671 5.51 271 512 1 430 011 5.27 371 878 1 879 904 5.06
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,1,0.46,5.51,5.51,1.0,,부 산 시 Buson City 2]] 101 1 163 671 5.51 271 512 1 430 011 5.27 371 878 1 879 904 5.06
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,2,0.5216,271 512,271512,1.0,,부 산 시 Buson City 2]] 101 1 163 671 5.51 271 512 1 430 011 5.27 371 878 1 879 904 5.06
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,3,0.5892,1 430 011,1430011,0.3,저신뢰,부 산 시 Buson City 2]] 101 1 163 671 5.51 271 512 1 430 011 5.27 371 878 1 879 904 5.06
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,4,0.6776,5.27,5.27,0.5,,부 산 시 Buson City 2]] 101 1 163 671 5.51 271 512 1 430 011 5.27 371 878 1 879 904 5.06
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,5,0.737,371 878,371878,1.0,,부 산 시 Buson City 2]] 101 1 163 671 5.51 271 512 1 430 011 5.27 371 878 1 879 904 5.06
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,6,0.807,1 879 904,1879904,0.5,,부 산 시 Buson City 2]] 101 1 163 671 5.51 271 512 1 430 011 5.27 371 878 1 879 904 5.06
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,부산,ko,7,0.8994,5.06,5.06,1.0,,부 산 시 Buson City 2]] 101 1 163 671 5.51 271 512 1 430 011 5.27 371 878 1 879 904 5.06
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경기,ko,0,0.3037,493 060 2 748 765,4930602748765,1.0,과병합의심,경기도 Gyeong-gi Do 493 060 2 748 765 5.57 558 157 3 107 807 5.57 641 411 3 358 022 5.24
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경기,ko,1,0.4579,5.57,5.57,1.0,,경기도 Gyeong-gi Do 493 060 2 748 765 5.57 558 157 3 107 807 5.57 641 411 3 358 022 5.24
주택,1974,42,13. 시ㆍ도별 가구ㆍ인구 및 주택 : 1970,III. 인구,전체,경기,ko,2,0.5216,558 157,558157,0.5,,경기도 Gyeong-gi Do 493 060 2 748 765 5.57 558 157 3 107 807 5.57 641 411 3 358 022 5.24
